seller_id,seller_state,seller_city,seller_region,seller_zip_prefix,seller_segment,seller_quality_score,seller_fulfillment_capacity,seller_active_flag,created_at,deactivated_at
seller_000814,MS,Gulfport,South,05342,long_tail,0.6316,0.2551,True,2024-01-01T00:00:00,
seller_000815,HI,Hilo,West,46976,premium,0.7161,0.4736,True,2024-01-01T00:00:00,
seller_000816,IL,Springfield,Midwest,80605,long_tail,0.45,0.4385,True,2024-01-01T00:00:00,
seller_000817,VA,Virginia Beach,South,90336,long_tail,0.5008,0.2636,True,2024-01-01T00:00:00,
seller_000818,FL,Jacksonville,South,50202,at_risk,0.9285,0.4325,True,2024-01-01T00:00:00,
seller_000819,TN,Nashville,South,26688,at_risk,0.9578,0.2445,True,2024-01-01T00:00:00,
seller_000820,TX,Dallas,South,39333,premium,0.7296,0.4271,True,2024-01-01T00:00:00,
seller_000821,IL,Springfield,Midwest,10890,premium,0.9251,0.4499,True,2024-01-01T00:00:00,
seller_000822,PA,Philadelphia,Northeast,02462,long_tail,0.6312,0.2,True,2024-01-01T00:00:00,
seller_000823,ID,Boise,West,38322,long_tail,0.7448,0.2638,True,2024-01-01T00:00:00,
seller_000824,PA,Pittsburgh,Northeast,23309,long_tail,0.8697,0.4302,True,2024-01-01T00:00:00,
seller_000825,IL,Chicago,Midwest,91936,premium,0.5724,0.483,True,2024-01-01T00:00:00,
seller_000826,NY,Buffalo,Northeast,65446,premium,0.6824,0.3322,True,2024-01-01T00:00:00,
seller_000827,OH,Cleveland,Midwest,54335,premium,0.7548,0.3664,True,2024-01-01T00:00:00,
seller_000828,TX,Dallas,South,50499,high_volume,0.7808,0.4228,True,2024-01-01T00:00:00,
seller_000829,TX,Austin,South,63928,premium,0.9474,0.2321,True,2024-01-01T00:00:00,
seller_000830,OH,Cleveland,Midwest,49062,long_tail,0.8945,0.2605,True,2024-01-01T00:00:00,
seller_000831,CA,San Diego,West,28752,long_tail,0.8261,0.4911,True,2024-01-01T00:00:00,
seller_000832,CA,Los Angeles,West,50361,long_tail,0.6647,0.4417,True,2024-01-01T00:00:00,
seller_000833,IL,Springfield,Midwest,58683,long_tail,0.7639,0.2529,True,2024-01-01T00:00:00,
seller_000834,ID,Boise,West,83157,at_risk,0.8497,0.3879,True,2024-01-01T00:00:00,
seller_000835,MI,Detroit,Midwest,49374,long_tail,0.8682,0.5867,True,2024-01-01T00:00:00,
seller_000836,SD,Rapid City,Midwest,82680,at_risk,0.9139,0.3443,True,2024-01-01T00:00:00,
seller_000837,DE,Wilmington,South,35012,premium,0.693,0.4283,True,2024-01-01T00:00:00,
seller_000838,CA,Los Angeles,West,23178,premium,0.6869,0.3958,True,2024-01-01T00:00:00,
seller_000839,FL,Orlando,South,17684,premium,0.7259,0.3641,True,2024-01-01T00:00:00,
seller_000840,GA,Savannah,South,02847,long_tail,0.8984,0.4144,True,2024-01-01T00:00:00,
seller_000841,UT,Provo,West,85216,premium,0.6624,0.548,True,2024-01-01T00:00:00,
seller_000842,FL,Tampa,South,69532,long_tail,0.7677,0.2211,True,2024-01-01T00:00:00,
seller_000843,NJ,Jersey City,Northeast,04607,at_risk,0.8603,0.2677,True,2024-01-01T00:00:00,
seller_000844,FL,Orlando,South,72253,premium,0.6182,0.2682,True,2024-01-01T00:00:00,
seller_000845,NJ,Jersey City,Northeast,57672,long_tail,0.8802,0.5109,True,2024-01-01T00:00:00,
seller_000846,OR,Portland,West,99334,high_volume,0.7493,0.4497,True,2024-01-01T00:00:00,
seller_000847,NJ,Jersey City,Northeast,31677,growth_seller,0.9038,0.2692,True,2024-01-01T00:00:00,
seller_000848,GA,Atlanta,South,51478,premium,0.8078,0.3467,True,2024-01-01T00:00:00,
seller_000849,PA,Pittsburgh,Northeast,91189,at_risk,0.9299,0.3831,True,2024-01-01T00:00:00,
seller_000850,NY,Buffalo,Northeast,39916,premium,0.9168,0.3818,True,2024-01-01T00:00:00,
seller_000851,GA,Savannah,South,85273,at_risk,0.9676,0.4169,True,2024-01-01T00:00:00,
seller_000852,IL,Chicago,Midwest,24681,at_risk,0.7438,0.3979,True,2024-01-01T00:00:00,
seller_000853,SD,Sioux Falls,Midwest,63354,long_tail,0.8732,0.4414,True,2024-01-01T00:00:00,
seller_000854,NY,Buffalo,Northeast,92229,at_risk,0.7962,0.3345,True,2024-01-01T00:00:00,
seller_000855,IL,Chicago,Midwest,93526,premium,0.9253,0.2433,True,2024-01-01T00:00:00,
seller_000856,VT,Burlington,Northeast,57173,at_risk,0.8811,0.3437,True,2024-01-01T00:00:00,
seller_000857,PA,Pittsburgh,Northeast,20070,long_tail,0.8876,0.5099,True,2024-01-01T00:00:00,
seller_000858,TX,Dallas,South,84667,premium,0.943,0.3792,True,2024-01-01T00:00:00,
seller_000859,TX,Houston,South,75886,premium,0.8992,0.2648,True,2024-01-01T00:00:00,
seller_000860,NM,Santa Fe,West,08969,long_tail,0.8913,0.3165,True,2024-01-01T00:00:00,
seller_000861,AR,Fayetteville,South,49468,at_risk,0.7645,0.4435,True,2024-01-01T00:00:00,
seller_000862,NJ,Jersey City,Northeast,00504,long_tail,0.811,0.282,True,2024-01-01T00:00:00,
seller_000863,CA,Los Angeles,West,41824,growth_seller,0.7324,0.3713,True,2024-01-01T00:00:00,
seller_000864,HI,Honolulu,West,05091,high_volume,0.8057,0.7662,True,2024-01-01T00:00:00,
seller_000865,CA,Sacramento,West,02037,premium,0.8836,0.3876,True,2024-01-01T00:00:00,
seller_000866,IL,Chicago,Midwest,64063,growth_seller,0.8583,0.2931,True,2024-01-01T00:00:00,
seller_000867,FL,Tampa,South,59029,growth_seller,0.8471,0.4259,True,2024-01-01T00:00:00,
seller_000868,ND,Bismarck,Midwest,95577,long_tail,0.6535,0.425,True,2024-01-01T00:00:00,
seller_000869,GA,Atlanta,South,69033,long_tail,0.791,0.5378,True,2024-01-01T00:00:00,
seller_000870,CA,Sacramento,West,27577,at_risk,0.7733,0.2542,True,2024-01-01T00:00:00,
seller_000871,KS,Wichita,Midwest,14784,long_tail,0.7705,0.4073,True,2024-01-01T00:00:00,
seller_000872,CA,San Diego,West,28939,premium,0.6394,0.3674,True,2024-01-01T00:00:00,
seller_000873,NY,New York,Northeast,18119,premium,0.8239,0.513,True,2024-01-01T00:00:00,
seller_000874,OK,Oklahoma City,South,28303,long_tail,0.5299,0.2643,True,2024-01-01T00:00:00,
seller_000875,NJ,Jersey City,Northeast,57439,long_tail,0.8512,0.4014,True,2024-01-01T00:00:00,
seller_000876,NJ,Newark,Northeast,38220,premium,0.8463,0.3501,True,2024-01-01T00:00:00,
seller_000877,PA,Pittsburgh,Northeast,59783,at_risk,0.9849,0.3715,True,2024-01-01T00:00:00,
seller_000878,NJ,Newark,Northeast,67556,high_volume,0.6443,0.4685,True,2024-01-01T00:00:00,
seller_000879,TN,Nashville,South,01283,at_risk,0.8824,0.3528,True,2024-01-01T00:00:00,
seller_000880,MA,Worcester,Northeast,79249,premium,0.6436,0.326,True,2024-01-01T00:00:00,
seller_000881,NY,Buffalo,Northeast,55559,long_tail,0.9419,0.3795,True,2024-01-01T00:00:00,
seller_000882,KS,Topeka,Midwest,89447,at_risk,0.986,0.2847,True,2024-01-01T00:00:00,
seller_000883,FL,Orlando,South,68451,long_tail,0.8702,0.423,True,2024-01-01T00:00:00,
seller_000884,GA,Savannah,South,41253,long_tail,0.8674,0.3335,True,2024-01-01T00:00:00,
seller_000885,CA,Sacramento,West,01765,long_tail,0.8763,0.3546,True,2024-01-01T00:00:00,
seller_000886,OH,Cleveland,Midwest,10714,premium,0.6828,0.4001,True,2024-01-01T00:00:00,
seller_000887,GA,Savannah,South,57483,long_tail,0.7398,0.2786,True,2024-01-01T00:00:00,
seller_000888,CA,Sacramento,West,82366,long_tail,0.7408,0.4236,True,2024-01-01T00:00:00,
seller_000889,NH,Manchester,Northeast,41011,growth_seller,0.7578,0.3111,True,2024-01-01T00:00:00,
seller_000890,NE,Lincoln,Midwest,82187,premium,0.9513,0.6142,True,2024-01-01T00:00:00,
seller_000891,FL,Tampa,South,34662,long_tail,0.5843,0.4715,True,2024-01-01T00:00:00,
seller_000892,WV,Morgantown,South,61914,long_tail,0.8853,0.4877,True,2024-01-01T00:00:00,
seller_000893,CO,Colorado Springs,West,05325,high_volume,0.6265,0.3346,True,2024-01-01T00:00:00,
seller_000894,MI,Grand Rapids,Midwest,83664,premium,0.45,0.4265,True,2024-01-01T00:00:00,
seller_000895,NY,Albany,Northeast,77357,growth_seller,0.8712,0.2805,True,2024-01-01T00:00:00,
seller_000896,VA,Virginia Beach,South,37222,growth_seller,0.55,0.3046,True,2024-01-01T00:00:00,
seller_000897,MS,Gulfport,South,68805,premium,0.7726,0.4721,True,2024-01-01T00:00:00,
seller_000898,MS,Gulfport,South,40561,long_tail,0.9304,0.4074,True,2024-01-01T00:00:00,
seller_000899,NJ,Newark,Northeast,47071,growth_seller,0.6692,0.3624,True,2024-01-01T00:00:00,
seller_000900,IL,Chicago,Midwest,23263,long_tail,0.7511,0.4522,True,2024-01-01T00:00:00,
seller_000901,HI,Hilo,West,72181,long_tail,0.8261,0.2185,True,2024-01-01T00:00:00,
seller_000902,AL,Birmingham,South,69768,long_tail,0.7674,0.3775,True,2024-01-01T00:00:00,
seller_000903,PA,Pittsburgh,Northeast,46647,long_tail,0.837,0.3901,True,2024-01-01T00:00:00,
seller_000904,MO,St. Louis,Midwest,16960,premium,0.6332,0.445,True,2024-01-01T00:00:00,
seller_000905,WY,Casper,West,48639,premium,0.9296,0.3081,True,2024-01-01T00:00:00,
seller_000906,NY,Buffalo,Northeast,65529,high_volume,0.9072,0.6509,True,2024-01-01T00:00:00,
seller_000907,WV,Charleston,South,11495,growth_seller,0.9144,0.3104,True,2024-01-01T00:00:00,
seller_000908,TX,Houston,South,60278,long_tail,0.7811,0.2711,True,2024-01-01T00:00:00,
seller_000909,GA,Savannah,South,64011,long_tail,0.9025,0.3552,True,2024-01-01T00:00:00,
seller_000910,CA,Sacramento,West,58762,premium,0.6614,0.4743,True,2024-01-01T00:00:00,
seller_000911,FL,Orlando,South,54437,growth_seller,0.8653,0.2237,True,2024-01-01T00:00:00,
seller_000912,TX,Austin,South,21698,growth_seller,0.6408,0.4566,True,2024-01-01T00:00:00,
seller_000913,PA,Philadelphia,Northeast,06738,high_volume,0.8025,0.5187,True,2024-01-01T00:00:00,
seller_000914,MI,Detroit,Midwest,11743,growth_seller,0.6254,0.3874,True,2024-01-01T00:00:00,
seller_000915,NJ,Jersey City,Northeast,87340,long_tail,0.8121,0.3755,True,2024-01-01T00:00:00,
seller_000916,GA,Savannah,South,44534,premium,0.7004,0.3167,True,2024-01-01T00:00:00,
seller_000917,IL,Chicago,Midwest,63462,at_risk,0.767,0.2863,True,2024-01-01T00:00:00,
seller_000918,TX,Dallas,South,43446,long_tail,0.8333,0.4594,True,2024-01-01T00:00:00,
seller_000919,CA,Sacramento,West,89746,long_tail,0.8567,0.2783,True,2024-01-01T00:00:00,
seller_000920,CA,San Diego,West,76344,growth_seller,0.6799,0.3941,True,2024-01-01T00:00:00,
seller_000921,OH,Cleveland,Midwest,87959,growth_seller,0.7032,0.4769,True,2024-01-01T00:00:00,
seller_000922,SC,Columbia,South,29525,long_tail,0.8009,0.263,True,2024-01-01T00:00:00,
seller_000923,GA,Atlanta,South,45735,at_risk,0.9043,0.301,True,2024-01-01T00:00:00,
seller_000924,FL,Orlando,South,51362,growth_seller,0.6287,0.3557,True,2024-01-01T00:00:00,
seller_000925,PA,Pittsburgh,Northeast,43752,at_risk,0.7691,0.3657,True,2024-01-01T00:00:00,
seller_000926,OK,Oklahoma City,South,81713,premium,0.8485,0.2,True,2024-01-01T00:00:00,
seller_000927,TX,Houston,South,83386,premium,0.8059,0.3376,True,2024-01-01T00:00:00,
seller_000928,MN,Minneapolis,Midwest,86224,premium,0.899,0.3315,True,2024-01-01T00:00:00,
seller_000929,NY,Buffalo,Northeast,13980,premium,0.8929,0.3893,True,2024-01-01T00:00:00,
seller_000930,SD,Sioux Falls,Midwest,74173,growth_seller,0.6615,0.3429,True,2024-01-01T00:00:00,
seller_000931,NJ,Newark,Northeast,87379,premium,0.8759,0.2318,True,2024-01-01T00:00:00,
seller_000932,PA,Pittsburgh,Northeast,93463,premium,0.8097,0.2792,True,2024-01-01T00:00:00,
seller_000933,FL,Jacksonville,South,20033,premium,0.9003,0.3978,True,2024-01-01T00:00:00,
seller_000934,CA,Sacramento,West,60620,long_tail,0.6139,0.3752,True,2024-01-01T00:00:00,
seller_000935,TX,Dallas,South,91328,long_tail,0.8055,0.2,True,2024-01-01T00:00:00,
seller_000936,GA,Savannah,South,86821,premium,0.7339,0.2397,True,2024-01-01T00:00:00,
seller_000937,PA,Pittsburgh,Northeast,37992,premium,0.7244,0.2099,True,2024-01-01T00:00:00,
seller_000938,NY,New York,Northeast,36000,long_tail,0.5531,0.2101,True,2024-01-01T00:00:00,
seller_000939,WA,Seattle,West,30045,long_tail,0.8627,0.2991,True,2024-01-01T00:00:00,
seller_000940,KS,Topeka,Midwest,07191,long_tail,0.7937,0.2,True,2024-01-01T00:00:00,
seller_000941,CA,San Diego,West,05033,growth_seller,0.8288,0.2072,True,2024-01-01T00:00:00,
seller_000942,TX,Houston,South,33712,premium,0.8649,0.3653,True,2024-01-01T00:00:00,
seller_000943,CT,Hartford,Northeast,92015,long_tail,0.8565,0.4286,True,2024-01-01T00:00:00,
seller_000944,TX,Dallas,South,68401,long_tail,0.8927,0.3317,True,2024-01-01T00:00:00,
seller_000945,ND,Bismarck,Midwest,09509,long_tail,0.6925,0.3225,True,2024-01-01T00:00:00,
seller_000946,NY,New York,Northeast,62936,premium,0.866,0.2546,True,2024-01-01T00:00:00,
seller_000947,NJ,Newark,Northeast,16005,at_risk,0.8367,0.2964,True,2024-01-01T00:00:00,
seller_000948,TN,Nashville,South,72908,long_tail,0.7701,0.3891,True,2024-01-01T00:00:00,
seller_000949,IL,Springfield,Midwest,46653,long_tail,0.7424,0.3693,True,2024-01-01T00:00:00,
seller_000950,CA,Los Angeles,West,81433,high_volume,0.9426,0.5663,True,2024-01-01T00:00:00,
seller_000951,TX,Dallas,South,70978,long_tail,0.9604,0.2982,True,2024-01-01T00:00:00,
seller_000952,DC,Washington,South,82997,long_tail,0.7512,0.4417,True,2024-01-01T00:00:00,
seller_000953,FL,Jacksonville,South,63464,long_tail,0.7831,0.3386,True,2024-01-01T00:00:00,
seller_000954,DC,Washington,South,94860,long_tail,0.8109,0.3164,True,2024-01-01T00:00:00,
seller_000955,VA,Virginia Beach,South,02739,long_tail,0.8434,0.3975,True,2024-01-01T00:00:00,
seller_000956,OH,Cleveland,Midwest,13837,growth_seller,0.8681,0.4384,True,2024-01-01T00:00:00,
seller_000957,CA,Los Angeles,West,68043,premium,0.971,0.5017,True,2024-01-01T00:00:00,
seller_000958,IL,Springfield,Midwest,85261,at_risk,0.8137,0.4853,True,2024-01-01T00:00:00,
seller_000959,OH,Cleveland,Midwest,10936,premium,0.8431,0.4465,True,2024-01-01T00:00:00,
seller_000960,TX,Houston,South,63330,long_tail,0.8245,0.4314,True,2024-01-01T00:00:00,
seller_000961,PA,Pittsburgh,Northeast,44886,at_risk,0.8376,0.2407,True,2024-01-01T00:00:00,
seller_000962,MA,Boston,Northeast,41154,premium,0.8366,0.2178,True,2024-01-01T00:00:00,
seller_000963,FL,Tampa,South,07341,growth_seller,0.873,0.3746,True,2024-01-01T00:00:00,
seller_000964,TX,Houston,South,15022,growth_seller,0.5495,0.3959,True,2024-01-01T00:00:00,
seller_000965,NJ,Newark,Northeast,84037,growth_seller,0.7133,0.3585,True,2024-01-01T00:00:00,
seller_000966,FL,Jacksonville,South,12154,long_tail,0.7181,0.4359,True,2024-01-01T00:00:00,
seller_000967,ND,Bismarck,Midwest,52457,long_tail,0.7787,0.4149,True,2024-01-01T00:00:00,
seller_000968,WA,Spokane,West,62314,long_tail,0.9614,0.3617,True,2024-01-01T00:00:00,
seller_000969,TX,Dallas,South,84579,premium,0.8408,0.3917,True,2024-01-01T00:00:00,
seller_000970,CA,Los Angeles,West,17631,long_tail,0.5917,0.3316,True,2024-01-01T00:00:00,
seller_000971,FL,Jacksonville,South,16324,premium,0.7869,0.3178,True,2024-01-01T00:00:00,
seller_000972,HI,Honolulu,West,90617,long_tail,0.7416,0.3204,True,2024-01-01T00:00:00,
seller_000973,NE,Omaha,Midwest,23573,premium,0.8185,0.4581,True,2024-01-01T00:00:00,
seller_000974,NY,New York,Northeast,07746,long_tail,0.8872,0.3415,True,2024-01-01T00:00:00,
seller_000975,TX,Houston,South,61028,premium,0.5471,0.2612,True,2024-01-01T00:00:00,
seller_000976,TX,Dallas,South,42413,premium,0.7495,0.2301,True,2024-01-01T00:00:00,
seller_000977,OH,Cleveland,Midwest,06418,long_tail,0.9441,0.3742,True,2024-01-01T00:00:00,
seller_000978,MI,Grand Rapids,Midwest,53391,at_risk,0.8857,0.353,True,2024-01-01T00:00:00,
seller_000979,FL,Tampa,South,35865,long_tail,0.8552,0.429,True,2024-01-01T00:00:00,
seller_000980,IL,Springfield,Midwest,08712,growth_seller,0.9029,0.334,True,2024-01-01T00:00:00,
seller_000981,GA,Atlanta,South,46330,long_tail,0.7277,0.4119,True,2024-01-01T00:00:00,
seller_000982,NM,Albuquerque,West,03974,long_tail,0.7591,0.2641,True,2024-01-01T00:00:00,
seller_000983,IL,Springfield,Midwest,42123,at_risk,0.7113,0.3372,True,2024-01-01T00:00:00,
seller_000984,CA,San Diego,West,67912,premium,0.8075,0.4418,True,2024-01-01T00:00:00,
seller_000985,FL,Tampa,South,55062,long_tail,0.5671,0.3671,True,2024-01-01T00:00:00,
seller_000986,WV,Morgantown,South,15435,long_tail,0.7268,0.2679,True,2024-01-01T00:00:00,
seller_000987,WA,Seattle,West,09495,premium,0.7285,0.5381,True,2024-01-01T00:00:00,
seller_000988,PA,Pittsburgh,Northeast,02012,long_tail,0.7339,0.5371,True,2024-01-01T00:00:00,
seller_000989,CT,Hartford,Northeast,81294,high_volume,0.8441,0.3808,True,2024-01-01T00:00:00,
seller_000990,OR,Portland,West,80948,premium,0.8181,0.2215,True,2024-01-01T00:00:00,
seller_000991,TX,Houston,South,77883,growth_seller,0.7604,0.2544,True,2024-01-01T00:00:00,
seller_000992,FL,Orlando,South,06821,long_tail,0.8071,0.4368,True,2024-01-01T00:00:00,
seller_000993,OH,Columbus,Midwest,21471,premium,0.89,0.3681,True,2024-01-01T00:00:00,
seller_000994,WI,Madison,Midwest,51953,premium,0.8675,0.3125,True,2024-01-01T00:00:00,
seller_000995,VT,Montpelier,Northeast,29449,long_tail,0.8385,0.257,True,2024-01-01T00:00:00,
seller_000996,TX,Houston,South,37663,long_tail,0.7544,0.2139,True,2024-01-01T00:00:00,
seller_000997,TX,Dallas,South,65498,at_risk,0.7456,0.4333,True,2024-01-01T00:00:00,
seller_000998,TX,Dallas,South,19732,long_tail,0.8509,0.4251,True,2024-01-01T00:00:00,
seller_000999,HI,Hilo,West,72541,premium,0.6809,0.3138,True,2024-01-01T00:00:00,
seller_001000,IL,Chicago,Midwest,84591,long_tail,0.6476,0.4473,True,2024-01-01T00:00:00,
seller_001001,VT,Burlington,Northeast,14558,long_tail,0.762,0.46,True,2024-01-01T00:00:00,
seller_001002,GA,Atlanta,South,66934,premium,0.8114,0.3222,True,2024-01-01T00:00:00,
seller_001003,CA,Sacramento,West,63847,long_tail,0.6256,0.4256,True,2024-01-01T00:00:00,
seller_001004,CA,Los Angeles,West,57247,long_tail,0.8006,0.2698,True,2024-01-01T00:00:00,
seller_001005,MN,Minneapolis,Midwest,86091,long_tail,0.9153,0.2,True,2024-01-01T00:00:00,
seller_001006,KY,Louisville,South,83086,long_tail,0.8306,0.3999,True,2024-01-01T00:00:00,
seller_001007,CA,Los Angeles,West,85218,long_tail,0.7636,0.2768,True,2024-01-01T00:00:00,
seller_001008,ND,Fargo,Midwest,63324,long_tail,0.7654,0.4196,True,2024-01-01T00:00:00,
seller_001009,MN,Duluth,Midwest,11079,at_risk,0.9751,0.3156,True,2024-01-01T00:00:00,
seller_001010,NJ,Jersey City,Northeast,54485,growth_seller,0.9197,0.346,True,2024-01-01T00:00:00,
seller_001011,NM,Albuquerque,West,94409,premium,0.7412,0.4395,True,2024-01-01T00:00:00,
seller_001012,ME,Bangor,Northeast,76184,premium,0.9265,0.3328,True,2024-01-01T00:00:00,
seller_001013,WI,Madison,Midwest,95801,premium,0.7822,0.3585,True,2024-01-01T00:00:00,
seller_001014,AR,Little Rock,South,14149,premium,0.8429,0.3696,True,2024-01-01T00:00:00,
seller_001015,NJ,Newark,Northeast,20219,premium,0.6944,0.5253,True,2024-01-01T00:00:00,
seller_001016,FL,Tampa,South,42700,growth_seller,0.8776,0.487,True,2024-01-01T00:00:00,
seller_001017,CA,Los Angeles,West,14758,premium,0.8442,0.3954,True,2024-01-01T00:00:00,
seller_001018,TX,Dallas,South,03484,premium,0.6853,0.2466,True,2024-01-01T00:00:00,
seller_001019,GA,Savannah,South,19676,long_tail,0.8123,0.3506,True,2024-01-01T00:00:00,
seller_001020,TX,Austin,South,07686,premium,0.804,0.3823,True,2024-01-01T00:00:00,
seller_001021,NJ,Newark,Northeast,71709,long_tail,0.8459,0.4421,True,2024-01-01T00:00:00,
seller_001022,MD,Baltimore,South,96621,growth_seller,0.7061,0.2454,True,2024-01-01T00:00:00,
seller_001023,ID,Idaho Falls,West,71495,growth_seller,0.7726,0.3462,True,2024-01-01T00:00:00,
seller_001024,MN,Duluth,Midwest,20439,growth_seller,0.8833,0.5299,True,2024-01-01T00:00:00,
seller_001025,PA,Pittsburgh,Northeast,43028,premium,0.9613,0.259,True,2024-01-01T00:00:00,
seller_001026,MT,Missoula,West,33135,growth_seller,0.9026,0.3254,True,2024-01-01T00:00:00,
seller_001027,FL,Orlando,South,69411,long_tail,0.7019,0.5363,True,2024-01-01T00:00:00,
seller_001028,VT,Burlington,Northeast,64230,long_tail,0.7407,0.3943,True,2024-01-01T00:00:00,
seller_001029,MA,Worcester,Northeast,87213,long_tail,0.45,0.3156,True,2024-01-01T00:00:00,
seller_001030,PA,Philadelphia,Northeast,30495,long_tail,0.5961,0.3654,True,2024-01-01T00:00:00,
seller_001031,VA,Virginia Beach,South,26334,premium,0.8011,0.3974,True,2024-01-01T00:00:00,
seller_001032,AZ,Tucson,West,92349,growth_seller,0.7357,0.5343,True,2024-01-01T00:00:00,
seller_001033,IA,Des Moines,Midwest,46420,premium,0.6536,0.3391,True,2024-01-01T00:00:00,
seller_001034,MD,Frederick,South,26318,long_tail,0.7992,0.4856,True,2024-01-01T00:00:00,
seller_001035,NV,Reno,West,53006,long_tail,0.6693,0.2645,True,2024-01-01T00:00:00,
seller_001036,WA,Seattle,West,83230,long_tail,0.7982,0.3951,True,2024-01-01T00:00:00,
seller_001037,TX,Houston,South,10754,premium,0.725,0.3071,True,2024-01-01T00:00:00,
seller_001038,CA,Sacramento,West,22872,long_tail,0.8457,0.2415,True,2024-01-01T00:00:00,
seller_001039,LA,New Orleans,South,94285,high_volume,0.7939,0.4037,True,2024-01-01T00:00:00,
seller_001040,IL,Chicago,Midwest,52886,premium,0.8642,0.3572,True,2024-01-01T00:00:00,
seller_001041,GA,Atlanta,South,32805,at_risk,0.9056,0.2246,True,2024-01-01T00:00:00,
seller_001042,CA,San Diego,West,83700,high_volume,0.8327,0.2984,True,2024-01-01T00:00:00,
seller_001043,IL,Springfield,Midwest,78789,premium,0.8261,0.4197,True,2024-01-01T00:00:00,
seller_001044,IL,Chicago,Midwest,83640,long_tail,0.8252,0.3906,True,2024-01-01T00:00:00,
seller_001045,CA,Los Angeles,West,72524,growth_seller,0.8841,0.4644,True,2024-01-01T00:00:00,
seller_001046,FL,Orlando,South,13361,premium,0.9181,0.2302,True,2024-01-01T00:00:00,
seller_001047,CA,Sacramento,West,43932,at_risk,0.9191,0.3685,True,2024-01-01T00:00:00,
seller_001048,IL,Springfield,Midwest,20300,long_tail,0.8616,0.4556,True,2024-01-01T00:00:00,
seller_001049,TX,Houston,South,08832,premium,0.9267,0.23,True,2024-01-01T00:00:00,
seller_001050,CA,San Diego,West,98824,at_risk,0.9051,0.3104,True,2024-01-01T00:00:00,
seller_001051,OK,Oklahoma City,South,03111,long_tail,0.7088,0.3296,True,2024-01-01T00:00:00,
seller_001052,NJ,Newark,Northeast,42817,long_tail,0.8841,0.2662,True,2024-01-01T00:00:00,
seller_001053,NJ,Jersey City,Northeast,01781,at_risk,0.6292,0.3793,True,2024-01-01T00:00:00,
seller_001054,IL,Springfield,Midwest,82161,at_risk,0.7949,0.2331,True,2024-01-01T00:00:00,
seller_001055,VT,Burlington,Northeast,90564,long_tail,0.8161,0.2812,True,2024-01-01T00:00:00,
seller_001056,MO,St. Louis,Midwest,77614,premium,0.8084,0.383,True,2024-01-01T00:00:00,
seller_001057,FL,Jacksonville,South,09453,premium,0.7861,0.2391,True,2024-01-01T00:00:00,
seller_001058,NJ,Newark,Northeast,62535,long_tail,0.9726,0.3003,True,2024-01-01T00:00:00,
seller_001059,CA,San Diego,West,32688,long_tail,0.5674,0.287,True,2024-01-01T00:00:00,
seller_001060,OH,Columbus,Midwest,20548,high_volume,0.8188,0.3894,True,2024-01-01T00:00:00,
seller_001061,LA,New Orleans,South,18747,premium,0.7673,0.4247,True,2024-01-01T00:00:00,
seller_001062,TX,Houston,South,20421,long_tail,0.5125,0.2247,True,2024-01-01T00:00:00,
seller_001063,IL,Springfield,Midwest,99591,long_tail,0.7547,0.3533,True,2024-01-01T00:00:00,
seller_001064,NJ,Jersey City,Northeast,32602,long_tail,0.875,0.5382,True,2024-01-01T00:00:00,
seller_001065,CT,New Haven,Northeast,53981,long_tail,0.7546,0.2384,True,2024-01-01T00:00:00,
seller_001066,KY,Lexington,South,66337,long_tail,0.7345,0.4744,True,2024-01-01T00:00:00,
seller_001067,KY,Louisville,South,88191,premium,0.8924,0.3802,True,2024-01-01T00:00:00,
seller_001068,OR,Eugene,West,15456,high_volume,0.6327,0.3057,True,2024-01-01T00:00:00,
seller_001069,TX,Austin,South,82772,long_tail,0.7662,0.4342,True,2024-01-01T00:00:00,
seller_001070,IN,Indianapolis,Midwest,76490,growth_seller,0.7137,0.597,True,2024-01-01T00:00:00,
seller_001071,TX,Dallas,South,45701,long_tail,0.9684,0.4589,True,2024-01-01T00:00:00,
seller_001072,ME,Bangor,Northeast,40076,at_risk,0.8832,0.2004,True,2024-01-01T00:00:00,
seller_001073,NY,Buffalo,Northeast,54001,at_risk,0.7437,0.2424,True,2024-01-01T00:00:00,
seller_001074,UT,Salt Lake City,West,06533,premium,0.45,0.4527,True,2024-01-01T00:00:00,
seller_001075,NJ,Jersey City,Northeast,22013,at_risk,0.6674,0.2137,True,2024-01-01T00:00:00,
seller_001076,SC,Charleston,South,40608,long_tail,0.8518,0.3555,True,2024-01-01T00:00:00,
seller_001077,OH,Cleveland,Midwest,91745,long_tail,0.8854,0.4673,True,2024-01-01T00:00:00,
seller_001078,VT,Burlington,Northeast,95151,premium,0.5751,0.5406,True,2024-01-01T00:00:00,
seller_001079,IA,Des Moines,Midwest,76755,at_risk,0.6674,0.3547,True,2024-01-01T00:00:00,
seller_001080,VA,Virginia Beach,South,40821,at_risk,0.7629,0.219,True,2024-01-01T00:00:00,
seller_001081,MO,St. Louis,Midwest,75703,long_tail,0.5997,0.43,True,2024-01-01T00:00:00,
seller_001082,NY,New York,Northeast,96816,long_tail,0.8556,0.2,True,2024-01-01T00:00:00,
seller_001083,CO,Colorado Springs,West,13593,long_tail,0.845,0.3766,True,2024-01-01T00:00:00,
seller_001084,PA,Philadelphia,Northeast,74724,long_tail,0.8289,0.2108,True,2024-01-01T00:00:00,
