product_id,product_category,product_name,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_price_base_usd,created_at
product_005694,Books & Media,Learning Guide 5694,435,6.8,4.4,5.3,17.21,2024-01-01T00:00:00
product_005695,Office Supplies,Writing Kit 5695,261,4.0,3.6,3.8,42.46,2024-01-01T00:00:00
product_005696,Home Goods,Organization Set 5696,3036,8.8,5.7,7.1,62.63,2024-01-01T00:00:00
product_005697,Automotive,Maintenance Kit 5697,4444,9.9,6.7,7.2,115.21,2024-01-01T00:00:00
product_005698,Garden & Outdoor,Planting Set 5698,3118,10.2,4.6,7.7,71.9,2024-01-01T00:00:00
product_005699,Baby Products,Feeding Item 5699,1736,6.4,4.4,6.1,100.39,2024-01-01T00:00:00
product_005700,Electronics & Accessories,Audio Item 5700,667,7.4,3.7,6.3,140.44,2024-01-01T00:00:00
product_005701,Health & Beauty,Daily Essential 5701,400,7.2,3.0,3.4,22.75,2024-01-01T00:00:00
product_005702,Books & Media,Reference Book 5702,246,6.4,4.2,5.4,18.09,2024-01-01T00:00:00
product_005703,Sports & Outdoors,Training Gear 5703,2424,8.8,6.1,6.5,89.44,2024-01-01T00:00:00
product_005704,Garden & Outdoor,Garden Tool 5704,2712,9.5,4.9,8.4,141.16,2024-01-01T00:00:00
product_005705,Baby Products,Infant Care Item 5705,2812,9.1,6.5,5.9,56.53,2024-01-01T00:00:00
product_005706,Office Supplies,Desk Set 5706,1553,6.7,2.9,5.8,34.69,2024-01-01T00:00:00
product_005707,Health & Beauty,Care Set 5707,592,7.9,3.9,4.6,49.06,2024-01-01T00:00:00
product_005708,Furniture & Decor,Storage Unit 5708,10745,16.1,10.1,12.5,285.03,2024-01-01T00:00:00
product_005709,Home Goods,Kitchen Item 5709,2941,8.5,5.7,5.8,67.13,2024-01-01T00:00:00
product_005710,Health & Beauty,Daily Essential 5710,173,6.1,2.8,5.6,29.03,2024-01-01T00:00:00
product_005711,Pet Supplies,Feeding Set 5711,1687,5.8,3.9,6.6,71.98,2024-01-01T00:00:00
product_005712,Watches & Gifts,Timepiece 5712,825,7.0,4.0,5.4,220.22,2024-01-01T00:00:00
product_005713,Watches & Gifts,Timepiece 5713,270,6.9,4.8,4.9,511.53,2024-01-01T00:00:00
product_005714,Watches & Gifts,Timepiece 5714,151,6.3,5.4,4.9,95.56,2024-01-01T00:00:00
product_005715,Baby Products,Feeding Item 5715,989,6.8,3.7,3.8,105.09,2024-01-01T00:00:00
product_005716,Home & Bedding,Home Textile 5716,1074,5.8,5.7,4.9,14.4,2024-01-01T00:00:00
product_005717,Garden & Outdoor,Planting Set 5717,5117,7.8,6.7,9.1,62.72,2024-01-01T00:00:00
product_005718,Home Goods,Household Tool 5718,6647,13.7,7.6,9.8,73.79,2024-01-01T00:00:00
product_005719,Automotive,Vehicle Accessory 5719,6584,12.9,6.2,9.7,207.95,2024-01-01T00:00:00
product_005720,Pet Supplies,Pet Activity Item 5720,1161,6.8,3.8,6.6,42.91,2024-01-01T00:00:00
product_005721,Toys & Games,Family Game 5721,998,8.0,3.9,5.1,111.88,2024-01-01T00:00:00
product_005722,Watches & Gifts,Timepiece 5722,170,6.1,3.6,5.2,34.78,2024-01-01T00:00:00
product_005723,Automotive,Travel Item 5723,3617,4.5,6.1,6.3,145.27,2024-01-01T00:00:00
product_005724,Office Supplies,Desk Set 5724,682,6.6,4.2,4.0,25.11,2024-01-01T00:00:00
product_005725,Furniture & Decor,Storage Unit 5725,6696,12.2,5.9,7.2,127.64,2024-01-01T00:00:00
product_005726,Sports & Outdoors,Outdoor Kit 5726,5100,11.2,7.7,9.8,52.3,2024-01-01T00:00:00
product_005727,Mobile & Telecom,Mobile Accessory 5727,984,7.3,4.6,4.5,92.25,2024-01-01T00:00:00
product_005728,Home & Bedding,Home Textile 5728,2193,6.7,3.6,5.9,54.16,2024-01-01T00:00:00
product_005729,Baby Products,Feeding Item 5729,831,5.4,4.0,5.7,48.62,2024-01-01T00:00:00
product_005730,Home & Bedding,Comfort Item 5730,1758,6.8,3.7,6.7,43.62,2024-01-01T00:00:00
product_005731,Fashion,Everyday Apparel 5731,882,6.9,4.2,6.1,64.76,2024-01-01T00:00:00
product_005732,Books & Media,Reference Book 5732,363,8.0,3.5,4.8,23.71,2024-01-01T00:00:00
product_005733,Books & Media,Reference Book 5733,1194,6.2,3.7,5.3,30.72,2024-01-01T00:00:00
product_005734,Automotive,Travel Item 5734,3060,6.6,3.9,6.1,74.04,2024-01-01T00:00:00
product_005735,Pet Supplies,Feeding Set 5735,840,7.4,4.6,4.1,19.82,2024-01-01T00:00:00
product_005736,Watches & Gifts,Gift Set 5736,211,5.7,4.3,4.8,85.56,2024-01-01T00:00:00
product_005737,Fashion,Fashion Accessory 5737,483,6.5,3.8,6.1,117.14,2024-01-01T00:00:00
product_005738,Mobile & Telecom,Phone Item 5738,597,7.2,4.0,4.0,143.5,2024-01-01T00:00:00
product_005739,Baby Products,Feeding Item 5739,1824,9.6,4.1,6.7,33.39,2024-01-01T00:00:00
product_005740,Automotive,Vehicle Accessory 5740,2261,9.5,5.2,7.6,115.23,2024-01-01T00:00:00
product_005741,Watches & Gifts,Keepsake Item 5741,298,6.7,5.1,5.4,291.38,2024-01-01T00:00:00
product_005742,Furniture & Decor,Accent Furniture 5742,4189,9.4,5.7,8.6,203.27,2024-01-01T00:00:00
product_005743,Sports & Outdoors,Outdoor Kit 5743,1517,6.9,3.9,5.1,66.69,2024-01-01T00:00:00
product_005744,Health & Beauty,Care Set 5744,191,7.8,4.8,4.3,28.27,2024-01-01T00:00:00
product_005745,Furniture & Decor,Accent Furniture 5745,2267,10.0,4.1,7.7,145.34,2024-01-01T00:00:00
product_005746,Sports & Outdoors,Fitness Item 5746,6837,11.8,6.1,6.5,185.03,2024-01-01T00:00:00
product_005747,Garden & Outdoor,Outdoor Accessory 5747,1867,8.0,4.3,6.7,107.6,2024-01-01T00:00:00
product_005748,Books & Media,Learning Guide 5748,402,5.4,5.2,3.9,34.11,2024-01-01T00:00:00
product_005749,Health & Beauty,Care Set 5749,355,7.0,3.8,3.9,53.46,2024-01-01T00:00:00
product_005750,Watches & Gifts,Timepiece 5750,287,6.8,4.9,5.4,38.36,2024-01-01T00:00:00
product_005751,Books & Media,Reference Book 5751,376,5.9,5.9,4.1,13.03,2024-01-01T00:00:00
product_005752,Books & Media,Learning Guide 5752,303,5.4,3.9,5.8,26.91,2024-01-01T00:00:00
product_005753,Electronics & Accessories,Device Accessory 5753,939,6.5,3.1,3.4,286.41,2024-01-01T00:00:00
product_005754,Home & Bedding,Comfort Item 5754,980,6.0,4.7,5.9,77.08,2024-01-01T00:00:00
product_005755,Books & Media,Media Collection 5755,471,6.2,5.1,3.5,9.53,2024-01-01T00:00:00
product_005756,Furniture & Decor,Decor Item 5756,3812,10.7,7.3,7.6,294.87,2024-01-01T00:00:00
product_005757,Home Goods,Household Tool 5757,1593,7.5,4.0,4.9,25.49,2024-01-01T00:00:00
product_005758,Books & Media,Reference Book 5758,528,7.5,4.6,6.0,15.91,2024-01-01T00:00:00
product_005759,Pet Supplies,Pet Activity Item 5759,1932,7.8,6.5,4.4,63.95,2024-01-01T00:00:00
product_005760,Mobile & Telecom,Connectivity Kit 5760,358,7.4,4.1,3.8,437.16,2024-01-01T00:00:00
product_005761,Baby Products,Feeding Item 5761,2165,7.6,4.0,4.4,124.64,2024-01-01T00:00:00
product_005762,Furniture & Decor,Decor Item 5762,8465,10.9,9.4,10.3,274.38,2024-01-01T00:00:00
product_005763,Sports & Outdoors,Fitness Item 5763,3367,10.0,6.8,9.0,60.25,2024-01-01T00:00:00
product_005764,Fashion,Fashion Accessory 5764,639,5.0,3.4,5.8,52.95,2024-01-01T00:00:00
product_005765,Books & Media,Reference Book 5765,470,6.5,3.3,4.6,28.7,2024-01-01T00:00:00
product_005766,Office Supplies,Writing Kit 5766,883,7.3,4.3,4.5,19.48,2024-01-01T00:00:00
product_005767,Garden & Outdoor,Garden Tool 5767,2561,8.6,4.9,7.1,34.0,2024-01-01T00:00:00
product_005768,Watches & Gifts,Keepsake Item 5768,740,7.3,4.7,5.8,99.01,2024-01-01T00:00:00
product_005769,Baby Products,Infant Care Item 5769,1323,6.4,4.0,4.6,44.16,2024-01-01T00:00:00
product_005770,Home & Bedding,Comfort Item 5770,2413,8.9,6.0,6.2,76.3,2024-01-01T00:00:00
product_005771,Home Goods,Kitchen Item 5771,2252,6.7,4.1,5.7,40.45,2024-01-01T00:00:00
product_005772,Office Supplies,Office Organizer 5772,1122,6.9,4.5,4.9,74.2,2024-01-01T00:00:00
product_005773,Garden & Outdoor,Outdoor Accessory 5773,3874,9.4,4.8,8.6,37.14,2024-01-01T00:00:00
product_005774,Books & Media,Learning Guide 5774,683,6.5,4.5,4.3,13.1,2024-01-01T00:00:00
product_005775,Books & Media,Media Collection 5775,913,6.5,3.8,5.6,15.14,2024-01-01T00:00:00
product_005776,Health & Beauty,Daily Essential 5776,543,6.7,3.9,4.2,20.76,2024-01-01T00:00:00
product_005777,Furniture & Decor,Decor Item 5777,12431,14.6,8.3,10.4,318.45,2024-01-01T00:00:00
product_005778,Pet Supplies,Pet Care Item 5778,1147,7.3,5.1,5.4,39.45,2024-01-01T00:00:00
product_005779,Pet Supplies,Feeding Set 5779,1390,4.0,5.3,4.2,32.69,2024-01-01T00:00:00
product_005780,Fashion,Everyday Apparel 5780,276,7.0,3.2,5.7,31.08,2024-01-01T00:00:00
product_005781,Pet Supplies,Pet Care Item 5781,543,7.8,2.1,3.7,119.96,2024-01-01T00:00:00
product_005782,Baby Products,Nursery Accessory 5782,2259,7.2,6.2,6.3,89.74,2024-01-01T00:00:00
product_005783,Electronics & Accessories,Device Accessory 5783,932,6.3,5.0,5.3,388.52,2024-01-01T00:00:00
product_005784,Furniture & Decor,Decor Item 5784,6134,13.4,5.3,10.0,237.52,2024-01-01T00:00:00
product_005785,Furniture & Decor,Decor Item 5785,7814,12.8,7.1,7.2,116.79,2024-01-01T00:00:00
product_005786,Toys & Games,Learning Toy 5786,1102,4.8,2.6,4.8,30.3,2024-01-01T00:00:00
product_005787,Baby Products,Feeding Item 5787,1200,6.7,3.9,5.7,55.43,2024-01-01T00:00:00
product_005788,Health & Beauty,Daily Essential 5788,320,5.7,4.7,5.5,45.4,2024-01-01T00:00:00
product_005789,Office Supplies,Office Organizer 5789,970,7.1,4.2,5.2,58.85,2024-01-01T00:00:00
product_005790,Garden & Outdoor,Planting Set 5790,3843,10.7,5.5,6.7,77.4,2024-01-01T00:00:00
product_005791,Toys & Games,Learning Toy 5791,1140,5.8,3.4,5.2,34.85,2024-01-01T00:00:00
product_005792,Mobile & Telecom,Mobile Accessory 5792,735,7.0,5.1,3.7,177.52,2024-01-01T00:00:00
product_005793,Electronics & Accessories,Audio Item 5793,2349,6.4,4.0,5.3,77.13,2024-01-01T00:00:00
product_005794,Office Supplies,Writing Kit 5794,203,8.3,3.3,5.9,52.05,2024-01-01T00:00:00
product_005795,Garden & Outdoor,Planting Set 5795,5834,8.8,8.0,8.7,75.26,2024-01-01T00:00:00
product_005796,Sports & Outdoors,Outdoor Kit 5796,2160,8.9,4.3,6.4,85.11,2024-01-01T00:00:00
product_005797,Garden & Outdoor,Garden Tool 5797,5072,11.3,8.4,8.3,32.59,2024-01-01T00:00:00
product_005798,Mobile & Telecom,Connectivity Kit 5798,459,6.9,4.4,6.2,294.25,2024-01-01T00:00:00
product_005799,Electronics & Accessories,Device Accessory 5799,811,5.8,3.0,4.7,133.76,2024-01-01T00:00:00
product_005800,Electronics & Accessories,Device Accessory 5800,521,4.7,5.0,5.0,221.1,2024-01-01T00:00:00
product_005801,Electronics & Accessories,Charging Kit 5801,379,7.5,4.7,4.6,397.84,2024-01-01T00:00:00
product_005802,Garden & Outdoor,Planting Set 5802,3710,7.1,4.6,6.4,75.79,2024-01-01T00:00:00
product_005803,Home & Bedding,Home Textile 5803,3459,11.1,6.9,6.8,29.64,2024-01-01T00:00:00
product_005804,Garden & Outdoor,Planting Set 5804,4729,10.7,6.9,10.2,76.08,2024-01-01T00:00:00
product_005805,Home & Bedding,Home Textile 5805,911,5.2,3.9,5.2,60.04,2024-01-01T00:00:00
product_005806,Pet Supplies,Pet Care Item 5806,1191,6.7,3.8,4.8,18.88,2024-01-01T00:00:00
product_005807,Home & Bedding,Comfort Item 5807,1847,6.0,4.0,5.6,37.23,2024-01-01T00:00:00
product_005808,Watches & Gifts,Gift Set 5808,220,4.9,4.8,4.4,29.5,2024-01-01T00:00:00
product_005809,Electronics & Accessories,Device Accessory 5809,1233,6.0,3.8,4.6,381.73,2024-01-01T00:00:00
product_005810,Garden & Outdoor,Planting Set 5810,2589,7.0,5.0,6.5,44.07,2024-01-01T00:00:00
product_005811,Books & Media,Reference Book 5811,242,7.3,4.3,4.1,16.58,2024-01-01T00:00:00
product_005812,Pet Supplies,Pet Care Item 5812,1174,4.2,4.3,4.2,32.02,2024-01-01T00:00:00
product_005813,Pet Supplies,Pet Care Item 5813,2984,7.7,4.1,4.2,25.01,2024-01-01T00:00:00
product_005814,Sports & Outdoors,Outdoor Kit 5814,3227,9.2,4.3,6.7,46.71,2024-01-01T00:00:00
product_005815,Automotive,Vehicle Accessory 5815,3773,11.3,6.3,5.4,93.33,2024-01-01T00:00:00
product_005816,Baby Products,Feeding Item 5816,496,6.8,4.2,4.7,63.36,2024-01-01T00:00:00
product_005817,Mobile & Telecom,Connectivity Kit 5817,791,5.6,3.5,4.6,82.38,2024-01-01T00:00:00
product_005818,Home & Bedding,Comfort Item 5818,2172,6.4,5.2,6.5,106.69,2024-01-01T00:00:00
product_005819,Sports & Outdoors,Training Gear 5819,1762,6.8,5.1,5.0,116.48,2024-01-01T00:00:00
product_005820,Electronics & Accessories,Charging Kit 5820,1204,5.9,2.5,5.1,305.17,2024-01-01T00:00:00
product_005821,Baby Products,Nursery Accessory 5821,723,6.5,4.2,4.5,51.7,2024-01-01T00:00:00
product_005822,Health & Beauty,Daily Essential 5822,293,5.7,2.6,5.6,18.64,2024-01-01T00:00:00
product_005823,Home Goods,Organization Set 5823,7887,16.3,8.8,9.1,64.58,2024-01-01T00:00:00
product_005824,Home Goods,Organization Set 5824,994,8.6,4.9,5.1,105.97,2024-01-01T00:00:00
product_005825,Home & Bedding,Bedding Set 5825,2986,12.3,7.9,7.2,86.55,2024-01-01T00:00:00
product_005826,Automotive,Maintenance Kit 5826,6331,9.6,6.7,9.8,50.76,2024-01-01T00:00:00
product_005827,Electronics & Accessories,Device Accessory 5827,584,8.1,3.1,4.9,107.78,2024-01-01T00:00:00
product_005828,Home & Bedding,Bedding Set 5828,3534,8.8,5.9,8.6,22.24,2024-01-01T00:00:00
product_005829,Home & Bedding,Comfort Item 5829,1000,6.3,3.7,4.5,69.23,2024-01-01T00:00:00
product_005830,Health & Beauty,Daily Essential 5830,175,6.1,3.6,4.2,28.25,2024-01-01T00:00:00
product_005831,Home & Bedding,Comfort Item 5831,1704,6.0,4.9,7.1,30.2,2024-01-01T00:00:00
product_005832,Automotive,Vehicle Accessory 5832,4122,5.3,8.4,7.6,102.2,2024-01-01T00:00:00
product_005833,Pet Supplies,Pet Activity Item 5833,4157,11.8,6.1,8.1,65.45,2024-01-01T00:00:00
product_005834,Automotive,Maintenance Kit 5834,2730,8.3,5.3,8.3,88.48,2024-01-01T00:00:00
product_005835,Automotive,Maintenance Kit 5835,2637,7.8,5.8,7.1,133.33,2024-01-01T00:00:00
product_005836,Health & Beauty,Wellness Item 5836,531,7.8,3.6,5.0,40.56,2024-01-01T00:00:00
product_005837,Watches & Gifts,Keepsake Item 5837,398,6.2,3.9,4.2,97.57,2024-01-01T00:00:00
product_005838,Garden & Outdoor,Garden Tool 5838,2147,6.5,5.6,6.3,81.75,2024-01-01T00:00:00
product_005839,Baby Products,Infant Care Item 5839,2529,6.6,3.6,6.4,15.14,2024-01-01T00:00:00
product_005840,Home & Bedding,Comfort Item 5840,615,6.1,3.8,4.6,61.55,2024-01-01T00:00:00
product_005841,Automotive,Vehicle Accessory 5841,3241,8.1,6.2,6.4,23.91,2024-01-01T00:00:00
product_005842,Furniture & Decor,Decor Item 5842,7310,13.9,9.6,8.9,406.7,2024-01-01T00:00:00
product_005843,Garden & Outdoor,Outdoor Accessory 5843,3803,8.1,5.2,6.4,191.83,2024-01-01T00:00:00
product_005844,Home & Bedding,Comfort Item 5844,2101,8.4,4.0,6.2,96.2,2024-01-01T00:00:00
product_005845,Baby Products,Feeding Item 5845,388,4.9,5.0,5.4,53.54,2024-01-01T00:00:00
product_005846,Furniture & Decor,Decor Item 5846,6925,12.7,9.0,6.8,304.61,2024-01-01T00:00:00
product_005847,Sports & Outdoors,Fitness Item 5847,1888,8.9,6.5,5.3,130.43,2024-01-01T00:00:00
product_005848,Furniture & Decor,Accent Furniture 5848,21268,13.7,8.7,15.3,693.87,2024-01-01T00:00:00
product_005849,Watches & Gifts,Timepiece 5849,60,5.7,3.2,4.8,36.05,2024-01-01T00:00:00
product_005850,Watches & Gifts,Gift Set 5850,344,6.4,4.6,5.1,111.24,2024-01-01T00:00:00
product_005851,Pet Supplies,Feeding Set 5851,1230,6.5,4.1,6.4,56.44,2024-01-01T00:00:00
product_005852,Baby Products,Nursery Accessory 5852,990,5.5,4.1,4.7,78.42,2024-01-01T00:00:00
product_005853,Watches & Gifts,Gift Set 5853,313,4.2,4.8,4.5,28.5,2024-01-01T00:00:00
product_005854,Books & Media,Media Collection 5854,380,7.2,4.4,3.6,11.77,2024-01-01T00:00:00
product_005855,Automotive,Vehicle Accessory 5855,2211,7.0,4.1,7.5,28.27,2024-01-01T00:00:00
product_005856,Office Supplies,Office Organizer 5856,1884,8.6,3.7,7.4,27.18,2024-01-01T00:00:00
product_005857,Home & Bedding,Comfort Item 5857,1570,5.4,5.0,4.9,47.93,2024-01-01T00:00:00
product_005858,Fashion,Seasonal Wear 5858,602,6.6,4.7,5.1,64.35,2024-01-01T00:00:00
product_005859,Furniture & Decor,Accent Furniture 5859,7515,11.4,8.8,10.7,157.37,2024-01-01T00:00:00
product_005860,Office Supplies,Writing Kit 5860,2048,7.3,5.4,6.9,27.07,2024-01-01T00:00:00
product_005861,Garden & Outdoor,Outdoor Accessory 5861,2378,6.9,5.0,7.9,392.02,2024-01-01T00:00:00
product_005862,Toys & Games,Family Game 5862,665,6.1,4.7,4.3,79.42,2024-01-01T00:00:00
product_005863,Home Goods,Kitchen Item 5863,1855,7.8,6.4,6.3,74.69,2024-01-01T00:00:00
product_005864,Fashion,Fashion Accessory 5864,552,7.2,3.3,4.6,91.43,2024-01-01T00:00:00
product_005865,Automotive,Vehicle Accessory 5865,11636,15.1,8.5,12.2,132.88,2024-01-01T00:00:00
product_005866,Health & Beauty,Daily Essential 5866,253,6.6,4.8,5.0,35.03,2024-01-01T00:00:00
product_005867,Office Supplies,Office Organizer 5867,654,8.4,4.6,4.0,35.9,2024-01-01T00:00:00
product_005868,Health & Beauty,Daily Essential 5868,928,5.8,4.0,5.1,19.94,2024-01-01T00:00:00
product_005869,Fashion,Seasonal Wear 5869,225,5.4,4.5,5.7,57.55,2024-01-01T00:00:00
product_005870,Office Supplies,Writing Kit 5870,726,7.3,3.6,5.3,29.99,2024-01-01T00:00:00
product_005871,Home & Bedding,Comfort Item 5871,792,7.8,3.2,5.4,135.86,2024-01-01T00:00:00
product_005872,Furniture & Decor,Storage Unit 5872,9019,13.6,7.4,12.0,116.69,2024-01-01T00:00:00
product_005873,Automotive,Vehicle Accessory 5873,5619,12.3,4.9,9.2,98.37,2024-01-01T00:00:00
product_005874,Pet Supplies,Pet Care Item 5874,1855,5.9,4.5,5.5,54.02,2024-01-01T00:00:00
product_005875,Pet Supplies,Pet Activity Item 5875,805,6.1,3.1,4.8,48.21,2024-01-01T00:00:00
product_005876,Garden & Outdoor,Outdoor Accessory 5876,3101,9.2,5.6,6.7,298.85,2024-01-01T00:00:00
product_005877,Mobile & Telecom,Connectivity Kit 5877,583,6.5,3.5,3.6,67.84,2024-01-01T00:00:00
product_005878,Pet Supplies,Pet Activity Item 5878,1232,5.6,4.4,5.0,28.04,2024-01-01T00:00:00
product_005879,Automotive,Vehicle Accessory 5879,2581,9.2,5.1,8.5,101.01,2024-01-01T00:00:00
product_005880,Electronics & Accessories,Audio Item 5880,3138,8.7,4.1,4.7,212.05,2024-01-01T00:00:00
product_005881,Watches & Gifts,Gift Set 5881,301,7.5,2.6,3.9,43.5,2024-01-01T00:00:00
product_005882,Health & Beauty,Care Set 5882,570,5.6,3.7,5.9,34.02,2024-01-01T00:00:00
product_005883,Books & Media,Learning Guide 5883,414,5.6,3.7,6.2,26.11,2024-01-01T00:00:00
product_005884,Office Supplies,Writing Kit 5884,516,6.0,3.9,5.5,19.05,2024-01-01T00:00:00
product_005885,Pet Supplies,Feeding Set 5885,641,4.9,4.3,3.0,82.4,2024-01-01T00:00:00
product_005886,Automotive,Maintenance Kit 5886,893,5.1,5.0,3.7,81.29,2024-01-01T00:00:00
product_005887,Furniture & Decor,Storage Unit 5887,4996,12.0,6.8,9.0,166.86,2024-01-01T00:00:00
product_005888,Mobile & Telecom,Connectivity Kit 5888,886,6.0,3.9,5.2,173.5,2024-01-01T00:00:00
product_005889,Automotive,Vehicle Accessory 5889,2578,7.0,3.8,7.5,94.89,2024-01-01T00:00:00
product_005890,Watches & Gifts,Timepiece 5890,162,7.6,3.7,4.1,61.84,2024-01-01T00:00:00
product_005891,Garden & Outdoor,Outdoor Accessory 5891,2961,9.0,4.9,7.7,95.59,2024-01-01T00:00:00
product_005892,Home Goods,Household Tool 5892,1600,7.8,3.9,4.4,64.35,2024-01-01T00:00:00
product_005893,Home Goods,Organization Set 5893,2900,8.2,5.8,5.9,52.56,2024-01-01T00:00:00
product_005894,Furniture & Decor,Accent Furniture 5894,15618,17.8,9.8,10.2,138.33,2024-01-01T00:00:00
product_005895,Electronics & Accessories,Device Accessory 5895,1011,7.0,4.4,4.7,166.21,2024-01-01T00:00:00
product_005896,Home & Bedding,Bedding Set 5896,1857,6.9,6.0,6.1,78.03,2024-01-01T00:00:00
product_005897,Mobile & Telecom,Mobile Accessory 5897,362,5.3,3.6,6.6,197.37,2024-01-01T00:00:00
product_005898,Baby Products,Nursery Accessory 5898,1775,5.0,6.1,5.7,40.92,2024-01-01T00:00:00
product_005899,Automotive,Travel Item 5899,3291,9.5,5.5,9.1,170.55,2024-01-01T00:00:00
product_005900,Baby Products,Infant Care Item 5900,821,5.7,3.9,3.6,32.02,2024-01-01T00:00:00
product_005901,Furniture & Decor,Decor Item 5901,18752,16.9,5.3,16.2,264.8,2024-01-01T00:00:00
product_005902,Books & Media,Learning Guide 5902,342,6.8,3.0,4.4,29.02,2024-01-01T00:00:00
product_005903,Fashion,Seasonal Wear 5903,1137,7.0,4.8,5.8,115.81,2024-01-01T00:00:00
product_005904,Mobile & Telecom,Connectivity Kit 5904,1238,7.3,6.7,4.1,70.4,2024-01-01T00:00:00
product_005905,Home Goods,Kitchen Item 5905,2895,9.3,5.3,6.0,122.33,2024-01-01T00:00:00
product_005906,Fashion,Fashion Accessory 5906,286,7.6,4.5,5.9,49.52,2024-01-01T00:00:00
product_005907,Home Goods,Household Tool 5907,3597,8.2,5.0,6.9,53.16,2024-01-01T00:00:00
product_005908,Home Goods,Kitchen Item 5908,1319,6.0,4.9,5.9,64.56,2024-01-01T00:00:00
product_005909,Home & Bedding,Comfort Item 5909,2905,9.1,5.3,6.3,50.57,2024-01-01T00:00:00
product_005910,Books & Media,Reference Book 5910,187,5.6,3.5,4.9,42.02,2024-01-01T00:00:00
product_005911,Sports & Outdoors,Fitness Item 5911,1772,10.0,5.1,6.2,188.65,2024-01-01T00:00:00
product_005912,Home & Bedding,Bedding Set 5912,3302,8.5,4.9,7.0,39.27,2024-01-01T00:00:00
product_005913,Home & Bedding,Comfort Item 5913,2228,8.0,6.8,3.5,68.2,2024-01-01T00:00:00
product_005914,Health & Beauty,Wellness Item 5914,134,7.4,3.5,5.9,19.45,2024-01-01T00:00:00
product_005915,Office Supplies,Office Organizer 5915,625,7.6,4.0,4.7,22.99,2024-01-01T00:00:00
product_005916,Fashion,Everyday Apparel 5916,648,8.0,4.3,5.9,49.81,2024-01-01T00:00:00
product_005917,Fashion,Seasonal Wear 5917,362,5.1,4.0,4.1,19.94,2024-01-01T00:00:00
product_005918,Health & Beauty,Wellness Item 5918,204,8.5,3.7,5.4,21.84,2024-01-01T00:00:00
product_005919,Mobile & Telecom,Connectivity Kit 5919,1365,6.1,3.7,5.4,222.36,2024-01-01T00:00:00
product_005920,Office Supplies,Office Organizer 5920,1174,7.6,2.9,5.2,57.28,2024-01-01T00:00:00
product_005921,Home & Bedding,Comfort Item 5921,1296,5.6,4.4,4.2,96.37,2024-01-01T00:00:00
product_005922,Watches & Gifts,Keepsake Item 5922,494,5.0,4.3,5.0,44.77,2024-01-01T00:00:00
product_005923,Furniture & Decor,Decor Item 5923,12312,14.1,4.6,12.6,146.63,2024-01-01T00:00:00
product_005924,Fashion,Seasonal Wear 5924,802,7.6,3.4,4.3,191.37,2024-01-01T00:00:00
product_005925,Electronics & Accessories,Device Accessory 5925,1272,6.8,3.4,3.9,143.42,2024-01-01T00:00:00
product_005926,Baby Products,Infant Care Item 5926,1164,5.6,3.7,5.4,139.63,2024-01-01T00:00:00
product_005927,Electronics & Accessories,Charging Kit 5927,862,6.6,4.8,6.1,614.52,2024-01-01T00:00:00
product_005928,Sports & Outdoors,Outdoor Kit 5928,1713,7.2,6.4,4.2,162.96,2024-01-01T00:00:00
product_005929,Office Supplies,Office Organizer 5929,591,5.3,3.8,6.2,12.24,2024-01-01T00:00:00
product_005930,Watches & Gifts,Gift Set 5930,364,5.3,2.6,4.6,122.58,2024-01-01T00:00:00
product_005931,Home Goods,Organization Set 5931,1698,7.3,4.7,5.5,31.74,2024-01-01T00:00:00
product_005932,Electronics & Accessories,Audio Item 5932,1382,5.7,4.8,5.7,62.26,2024-01-01T00:00:00
product_005933,Books & Media,Learning Guide 5933,381,6.0,4.6,4.7,23.18,2024-01-01T00:00:00
product_005934,Watches & Gifts,Keepsake Item 5934,533,5.6,3.7,5.7,72.17,2024-01-01T00:00:00
product_005935,Office Supplies,Office Organizer 5935,1217,6.1,3.4,5.5,34.05,2024-01-01T00:00:00
product_005936,Home Goods,Kitchen Item 5936,1790,8.8,4.4,4.8,75.4,2024-01-01T00:00:00
product_005937,Toys & Games,Learning Toy 5937,442,6.4,4.9,4.9,38.43,2024-01-01T00:00:00
product_005938,Office Supplies,Desk Set 5938,1244,5.6,4.3,4.7,17.42,2024-01-01T00:00:00
product_005939,Home Goods,Organization Set 5939,2198,8.1,5.3,6.0,97.73,2024-01-01T00:00:00
product_005940,Baby Products,Nursery Accessory 5940,505,5.2,3.6,5.1,145.15,2024-01-01T00:00:00
product_005941,Pet Supplies,Pet Activity Item 5941,2495,9.4,5.1,6.5,15.29,2024-01-01T00:00:00
product_005942,Office Supplies,Writing Kit 5942,570,4.8,4.5,5.1,54.43,2024-01-01T00:00:00
product_005943,Watches & Gifts,Timepiece 5943,375,7.6,3.2,4.9,472.67,2024-01-01T00:00:00
product_005944,Baby Products,Nursery Accessory 5944,769,7.8,4.5,4.5,31.0,2024-01-01T00:00:00
product_005945,Office Supplies,Writing Kit 5945,854,5.1,4.2,4.6,11.95,2024-01-01T00:00:00
product_005946,Books & Media,Learning Guide 5946,198,6.0,4.0,3.8,26.31,2024-01-01T00:00:00
product_005947,Automotive,Vehicle Accessory 5947,5340,10.0,6.6,7.2,32.4,2024-01-01T00:00:00
product_005948,Pet Supplies,Pet Care Item 5948,2744,8.7,5.3,6.9,43.25,2024-01-01T00:00:00
