order_id,seller_state,customer_state,seller_region,customer_region,shipping_distance_band,shipping_zone,estimated_delivery_days,actual_delivery_days,delivery_delay_days,late_delivery_flag,shipping_cost_usd,scenario_name
order_0008794,CA,NM,West,West,same_region,zone_2,7,7.0,0.0,False,6.05,baseline
order_0008795,CA,NY,West,Northeast,cross_region,zone_3,9,8.0,0.0,False,16.78,baseline
order_0008796,FL,GA,South,South,same_region,zone_2,7,7.0,0.0,False,5.34,baseline
order_0008797,NJ,TX,Northeast,South,cross_region,zone_3,10,9.0,0.0,False,19.52,baseline
order_0008798,CA,LA,West,South,cross_region,zone_3,9,9.0,0.0,False,8.52,baseline
order_0008799,TX,TX,South,South,same_state,zone_1,5,4.0,0.0,False,4.48,baseline
order_0008800,GA,OR,South,West,cross_region,zone_3,9,9.0,0.0,False,20.81,baseline
order_0008801,TX,OR,South,West,cross_region,zone_3,9,8.0,0.0,False,11.22,baseline
order_0008802,TN,FL,South,South,same_region,zone_2,6,6.0,0.0,False,14.35,baseline
order_0008803,HI,NV,West,West,same_region,zone_2,8,,,False,5.64,baseline
order_0008804,CA,IA,West,Midwest,cross_region,zone_3,8,7.0,0.0,False,8.58,baseline
order_0008805,IL,WA,Midwest,West,cross_region,zone_3,9,9.0,0.0,False,10.04,baseline
order_0008806,MI,CT,Midwest,Northeast,cross_region,zone_3,9,,,False,9.94,baseline
order_0008807,MA,GA,Northeast,South,cross_region,zone_3,9,14.0,5.0,True,8.94,baseline
order_0008808,NJ,CA,Northeast,West,cross_region,zone_3,9,8.0,0.0,False,8.66,baseline
order_0008809,PA,NV,Northeast,West,cross_region,zone_3,9,9.0,0.0,False,20.2,baseline
order_0008810,FL,OK,South,South,same_region,zone_2,7,7.0,0.0,False,5.18,baseline
order_0008811,KS,NM,Midwest,West,cross_region,zone_3,9,8.0,0.0,False,7.78,baseline
order_0008812,NJ,TN,Northeast,South,cross_region,zone_3,9,9.0,0.0,False,13.04,baseline
order_0008813,PA,TX,Northeast,South,cross_region,zone_3,10,10.0,0.0,False,10.01,baseline
order_0008814,ME,NY,Northeast,Northeast,same_region,zone_2,7,6.0,0.0,False,24.12,baseline
order_0008815,CA,CO,West,West,same_region,zone_2,7,6.0,0.0,False,14.37,baseline
order_0008816,CA,LA,West,South,cross_region,zone_3,9,9.0,0.0,False,8.32,baseline
order_0008817,CA,NJ,West,Northeast,cross_region,zone_3,10,9.0,0.0,False,13.23,baseline
order_0008818,CA,DC,West,South,cross_region,zone_3,9,9.0,0.0,False,8.92,baseline
order_0008819,NH,IN,Northeast,Midwest,cross_region,zone_3,10,,,False,17.68,baseline
order_0008820,KY,FL,South,South,same_region,zone_2,8,8.0,0.0,False,13.96,baseline
order_0008821,FL,CA,South,West,cross_region,zone_3,9,9.0,0.0,False,36.1,baseline
order_0008822,IL,TN,Midwest,South,cross_region,zone_3,10,,,False,43.46,baseline
order_0008823,NV,UT,West,West,same_region,zone_2,6,6.0,0.0,False,18.32,baseline
order_0008824,TX,RI,South,Northeast,cross_region,zone_3,9,9.0,0.0,False,26.21,baseline
order_0008825,NV,PA,West,Northeast,cross_region,zone_3,10,10.0,0.0,False,8.91,baseline
order_0008826,TX,CA,South,West,cross_region,zone_3,9,8.0,0.0,False,24.47,baseline
order_0008827,TX,UT,South,West,cross_region,zone_3,9,9.0,0.0,False,10.2,baseline
order_0008828,NJ,HI,Northeast,West,remote,zone_4,13,13.0,0.0,False,29.33,baseline
order_0008829,IL,AZ,Midwest,West,cross_region,zone_3,10,10.0,0.0,False,8.79,baseline
order_0008830,HI,FL,West,South,remote,zone_4,12,11.0,0.0,False,43.32,baseline
order_0008831,GA,NJ,South,Northeast,cross_region,zone_3,9,,,False,9.46,baseline
order_0008832,DC,NY,South,Northeast,cross_region,zone_3,9,8.0,0.0,False,7.98,baseline
order_0008833,CA,IL,West,Midwest,cross_region,zone_3,10,10.0,0.0,False,9.48,baseline
order_0008834,FL,TX,South,South,same_region,zone_2,7,7.0,0.0,False,5.4,baseline
order_0008835,HI,TX,West,South,remote,zone_4,12,11.0,0.0,False,13.31,baseline
order_0008836,MA,CA,Northeast,West,cross_region,zone_3,9,9.0,0.0,False,8.12,baseline
order_0008837,LA,FL,South,South,same_region,zone_2,6,5.0,0.0,False,13.91,baseline
order_0008838,NY,OR,Northeast,West,cross_region,zone_3,8,8.0,0.0,False,23.8,baseline
order_0008839,AK,TX,West,South,remote,zone_4,12,13.0,1.0,True,12.19,baseline
order_0008840,IL,UT,Midwest,West,cross_region,zone_3,9,9.0,0.0,False,21.32,baseline
order_0008841,KS,WA,Midwest,West,cross_region,zone_3,10,,,False,18.71,baseline
order_0008842,FL,CT,South,Northeast,cross_region,zone_3,8,13.0,5.0,True,9.04,baseline
order_0008843,PA,FL,Northeast,South,cross_region,zone_3,9,9.0,0.0,False,20.77,baseline
order_0008844,IL,IL,Midwest,Midwest,same_state,zone_1,5,,,False,8.33,baseline
order_0008845,IL,AZ,Midwest,West,cross_region,zone_3,9,9.0,0.0,False,8.84,baseline
order_0008846,IL,MO,Midwest,Midwest,same_region,zone_2,7,7.0,0.0,False,5.52,baseline
order_0008847,OR,TX,West,South,cross_region,zone_3,9,9.0,0.0,False,8.54,baseline
order_0008848,PA,TN,Northeast,South,cross_region,zone_3,9,8.0,0.0,False,7.63,baseline
order_0008849,FL,KS,South,Midwest,cross_region,zone_3,9,9.0,0.0,False,8.26,baseline
order_0008850,NY,FL,Northeast,South,cross_region,zone_3,8,8.0,0.0,False,7.69,baseline
order_0008851,IA,CA,Midwest,West,cross_region,zone_3,9,9.0,0.0,False,9.33,baseline
order_0008852,NJ,SC,Northeast,South,cross_region,zone_3,9,9.0,0.0,False,7.97,baseline
order_0008853,ID,TX,West,South,cross_region,zone_3,9,9.0,0.0,False,7.5,baseline
order_0008854,NY,OH,Northeast,Midwest,cross_region,zone_3,9,,,False,7.17,baseline
order_0008855,HI,CA,West,West,same_region,zone_2,6,6.0,0.0,False,30.76,baseline
order_0008856,NY,HI,Northeast,West,remote,zone_4,12,17.0,5.0,True,49.5,baseline
order_0008857,NJ,TX,Northeast,South,cross_region,zone_3,10,10.0,0.0,False,9.33,baseline
order_0008858,GA,PA,South,Northeast,cross_region,zone_3,9,9.0,0.0,False,8.44,baseline
order_0008859,NY,IA,Northeast,Midwest,cross_region,zone_3,8,8.0,0.0,False,8.94,baseline
order_0008860,NV,CA,West,West,same_region,zone_2,6,6.0,0.0,False,5.52,baseline
order_0008861,AL,GA,South,South,same_region,zone_2,7,11.0,4.0,True,5.71,baseline
order_0008862,NM,FL,West,South,cross_region,zone_3,9,9.0,0.0,False,16.62,baseline
order_0008863,NY,WV,Northeast,South,cross_region,zone_3,10,,,False,34.8,baseline
order_0008864,IL,KS,Midwest,Midwest,same_region,zone_2,7,7.0,0.0,False,18.82,baseline
order_0008865,AR,MS,South,South,same_region,zone_2,7,,,False,5.45,baseline
order_0008866,NJ,UT,Northeast,West,cross_region,zone_3,8,8.0,0.0,False,9.35,baseline
order_0008867,TX,NY,South,Northeast,cross_region,zone_3,9,8.0,0.0,False,25.71,baseline
order_0008868,OH,MI,Midwest,Midwest,same_region,zone_2,7,7.0,0.0,False,7.46,baseline
order_0008869,TX,NC,South,South,same_region,zone_2,7,6.0,0.0,False,17.75,baseline
order_0008870,TX,CA,South,West,cross_region,zone_3,9,14.0,5.0,True,49.25,baseline
order_0008871,TN,CA,South,West,cross_region,zone_3,9,9.0,0.0,False,17.1,baseline
order_0008872,AZ,SC,West,South,cross_region,zone_3,9,9.0,0.0,False,8.12,baseline
order_0008873,ID,TX,West,South,cross_region,zone_3,9,9.0,0.0,False,24.46,baseline
order_0008874,NV,TX,West,South,cross_region,zone_3,8,,,False,8.5,baseline
order_0008875,DC,TX,South,South,same_region,zone_2,7,,,False,10.84,baseline
order_0008876,KY,MN,South,Midwest,cross_region,zone_3,9,9.0,0.0,False,7.27,baseline
order_0008877,FL,MI,South,Midwest,cross_region,zone_3,10,10.0,0.0,False,8.86,baseline
order_0008878,NV,AK,West,West,same_region,zone_2,7,7.0,0.0,False,5.84,baseline
order_0008879,TX,FL,South,South,same_region,zone_2,7,7.0,0.0,False,13.44,baseline
order_0008880,IL,NH,Midwest,Northeast,cross_region,zone_3,9,9.0,0.0,False,7.49,baseline
order_0008881,NJ,NY,Northeast,Northeast,same_region,zone_2,7,7.0,0.0,False,5.03,baseline
order_0008882,IA,TX,Midwest,South,cross_region,zone_3,9,9.0,0.0,False,16.53,baseline
order_0008883,HI,FL,West,South,remote,zone_4,11,12.0,1.0,True,13.68,baseline
order_0008884,NE,CA,Midwest,West,cross_region,zone_3,9,9.0,0.0,False,10.09,baseline
order_0008885,NY,TX,Northeast,South,cross_region,zone_3,10,,,False,8.78,baseline
order_0008886,HI,PA,West,Northeast,remote,zone_4,12,12.0,0.0,False,12.53,baseline
order_0008887,FL,CA,South,West,cross_region,zone_3,9,9.0,0.0,False,25.19,baseline
order_0008888,NJ,VA,Northeast,South,cross_region,zone_3,9,9.0,0.0,False,17.23,baseline
order_0008889,NJ,WY,Northeast,West,cross_region,zone_3,9,14.0,5.0,True,8.24,baseline
order_0008890,NJ,NY,Northeast,Northeast,same_region,zone_2,7,7.0,0.0,False,8.68,baseline
order_0008891,WY,NY,West,Northeast,cross_region,zone_3,9,9.0,0.0,False,17.39,baseline
order_0008892,HI,IL,West,Midwest,remote,zone_4,12,11.0,0.0,False,12.09,baseline
order_0008893,CA,MI,West,Midwest,cross_region,zone_3,9,9.0,0.0,False,8.05,baseline
order_0008894,HI,CA,West,West,same_region,zone_2,6,6.0,0.0,False,4.82,baseline
order_0008895,TX,IL,South,Midwest,cross_region,zone_3,9,9.0,0.0,False,7.76,baseline
order_0008896,NJ,TX,Northeast,South,cross_region,zone_3,9,9.0,0.0,False,8.22,baseline
order_0008897,TX,CA,South,West,cross_region,zone_3,9,9.0,0.0,False,24.44,baseline
order_0008898,NM,GA,West,South,cross_region,zone_3,9,8.0,0.0,False,16.23,baseline
order_0008899,FL,NY,South,Northeast,cross_region,zone_3,8,8.0,0.0,False,9.81,baseline
order_0008900,NJ,TX,Northeast,South,cross_region,zone_3,9,9.0,0.0,False,8.52,baseline
order_0008901,FL,OH,South,Midwest,cross_region,zone_3,9,8.0,0.0,False,10.04,baseline
order_0008902,NJ,NJ,Northeast,Northeast,same_state,zone_1,6,5.0,0.0,False,8.69,baseline
order_0008903,NJ,MI,Northeast,Midwest,cross_region,zone_3,9,9.0,0.0,False,10.23,baseline
order_0008904,NV,DE,West,South,cross_region,zone_3,10,12.0,2.0,True,8.42,baseline
order_0008905,NM,TX,West,South,cross_region,zone_3,9,12.0,3.0,True,8.25,baseline
order_0008906,IL,NV,Midwest,West,cross_region,zone_3,8,7.0,0.0,False,14.95,baseline
order_0008907,NJ,FL,Northeast,South,cross_region,zone_3,8,7.0,0.0,False,7.87,baseline
order_0008908,CA,MI,West,Midwest,cross_region,zone_3,9,,,False,8.03,baseline
order_0008909,CA,CO,West,West,same_region,zone_2,7,6.0,0.0,False,5.18,baseline
order_0008910,NJ,DE,Northeast,South,cross_region,zone_3,10,11.0,1.0,True,9.6,baseline
order_0008911,NJ,IL,Northeast,Midwest,cross_region,zone_3,9,9.0,0.0,False,9.96,baseline
order_0008912,NJ,CA,Northeast,West,cross_region,zone_3,9,9.0,0.0,False,8.99,baseline
order_0008913,NJ,IN,Northeast,Midwest,cross_region,zone_3,9,8.0,0.0,False,8.7,baseline
order_0008914,TX,KY,South,South,same_region,zone_2,7,6.0,0.0,False,10.62,baseline
order_0008915,NH,IA,Northeast,Midwest,cross_region,zone_3,10,,,False,17.65,baseline
order_0008916,NY,TX,Northeast,South,cross_region,zone_3,9,9.0,0.0,False,8.89,baseline
order_0008917,HI,NV,West,West,same_region,zone_2,6,11.0,5.0,True,18.45,baseline
order_0008918,FL,NY,South,Northeast,cross_region,zone_3,10,10.0,0.0,False,10.25,baseline
order_0008919,CO,NY,West,Northeast,cross_region,zone_3,9,8.0,0.0,False,17.25,baseline
order_0008920,CA,MT,West,West,same_region,zone_2,7,9.0,2.0,True,5.47,baseline
order_0008921,FL,MS,South,South,same_region,zone_2,7,7.0,0.0,False,24.27,baseline
order_0008922,WA,NH,West,Northeast,cross_region,zone_3,8,,,False,8.18,baseline
order_0008923,AZ,FL,West,South,cross_region,zone_3,9,8.0,0.0,False,8.66,baseline
order_0008924,NV,WV,West,South,cross_region,zone_3,9,8.0,0.0,False,9.46,baseline
order_0008925,TX,UT,South,West,cross_region,zone_3,9,9.0,0.0,False,8.1,baseline
order_0008926,HI,TX,West,South,remote,zone_4,11,11.0,0.0,False,14.1,baseline
order_0008927,TX,AL,South,South,same_region,zone_2,7,7.0,0.0,False,5.34,baseline
order_0008928,NH,AR,Northeast,South,cross_region,zone_3,9,8.0,0.0,False,8.59,baseline
order_0008929,IA,MO,Midwest,Midwest,same_region,zone_2,6,6.0,0.0,False,11.08,baseline
order_0008930,FL,WV,South,South,same_region,zone_2,8,8.0,0.0,False,6.45,baseline
order_0008931,IL,OH,Midwest,Midwest,same_region,zone_2,8,8.0,0.0,False,5.7,baseline
order_0008932,TX,NY,South,Northeast,cross_region,zone_3,9,9.0,0.0,False,24.19,baseline
order_0008933,NM,NC,West,South,cross_region,zone_3,9,8.0,0.0,False,25.41,baseline
order_0008934,NJ,TX,Northeast,South,cross_region,zone_3,9,9.0,0.0,False,33.57,baseline
order_0008935,CA,PA,West,Northeast,cross_region,zone_3,10,,,False,9.4,baseline
order_0008936,NY,NY,Northeast,Northeast,same_state,zone_1,4,4.0,0.0,False,5.57,baseline
order_0008937,LA,AZ,South,West,cross_region,zone_3,9,9.0,0.0,False,10.35,baseline
order_0008938,FL,ND,South,Midwest,cross_region,zone_3,10,12.0,2.0,True,19.36,baseline
order_0008939,MO,GA,Midwest,South,cross_region,zone_3,10,9.0,0.0,False,7.87,baseline
order_0008940,AZ,TX,West,South,cross_region,zone_3,9,,,False,19.61,baseline
order_0008941,CA,SC,West,South,cross_region,zone_3,9,,,False,8.26,baseline
order_0008942,HI,IL,West,Midwest,remote,zone_4,11,11.0,0.0,False,12.66,baseline
order_0008943,ME,FL,Northeast,South,cross_region,zone_3,9,9.0,0.0,False,19.62,baseline
order_0008944,AZ,VT,West,Northeast,cross_region,zone_3,9,8.0,0.0,False,17.08,baseline
order_0008945,TN,TX,South,South,same_region,zone_2,6,6.0,0.0,False,10.92,baseline
order_0008946,GA,MI,South,Midwest,cross_region,zone_3,9,9.0,0.0,False,17.0,baseline
order_0008947,NJ,FL,Northeast,South,cross_region,zone_3,9,8.0,0.0,False,25.84,baseline
order_0008948,TX,OK,South,South,same_region,zone_2,8,8.0,0.0,False,9.73,baseline
order_0008949,TX,MO,South,Midwest,cross_region,zone_3,9,8.0,0.0,False,10.21,baseline
order_0008950,IL,IL,Midwest,Midwest,same_state,zone_1,5,5.0,0.0,False,4.35,baseline
order_0008951,TN,NY,South,Northeast,cross_region,zone_3,9,9.0,0.0,False,8.75,baseline
order_0008952,NJ,FL,Northeast,South,cross_region,zone_3,9,13.0,4.0,True,9.37,baseline
order_0008953,IL,IL,Midwest,Midwest,same_state,zone_1,5,5.0,0.0,False,4.25,baseline
order_0008954,TX,IA,South,Midwest,cross_region,zone_3,9,,,False,17.77,baseline
order_0008955,OH,TX,Midwest,South,cross_region,zone_3,9,9.0,0.0,False,16.47,baseline
order_0008956,TX,CA,South,West,cross_region,zone_3,9,8.0,0.0,False,8.17,baseline
order_0008957,GA,GA,South,South,same_state,zone_1,5,5.0,0.0,False,5.02,baseline
order_0008958,IL,MD,Midwest,South,cross_region,zone_3,9,13.0,4.0,True,7.73,baseline
order_0008959,MS,AR,South,South,same_region,zone_2,6,6.0,0.0,False,5.73,baseline
order_0008960,AZ,IL,West,Midwest,cross_region,zone_3,9,,,False,7.81,baseline
order_0008961,OR,NC,West,South,cross_region,zone_3,9,9.0,0.0,False,9.31,baseline
order_0008962,NV,GA,West,South,cross_region,zone_3,8,8.0,0.0,False,16.51,baseline
order_0008963,OH,GA,Midwest,South,cross_region,zone_3,9,9.0,0.0,False,18.24,baseline
order_0008964,IL,CA,Midwest,West,cross_region,zone_3,8,7.0,0.0,False,18.27,baseline
order_0008965,MO,OK,Midwest,South,cross_region,zone_3,9,9.0,0.0,False,8.15,baseline
order_0008966,PA,FL,Northeast,South,cross_region,zone_3,9,9.0,0.0,False,15.49,baseline
order_0008967,WI,FL,Midwest,South,cross_region,zone_3,9,9.0,0.0,False,15.6,baseline
order_0008968,GA,FL,South,South,same_region,zone_2,7,7.0,0.0,False,25.89,baseline
order_0008969,NE,OH,Midwest,Midwest,same_region,zone_2,7,12.0,5.0,True,7.14,baseline
order_0008970,TX,MA,South,Northeast,cross_region,zone_3,9,9.0,0.0,False,15.46,baseline
order_0008971,KS,MI,Midwest,Midwest,same_region,zone_2,7,8.0,1.0,True,5.68,baseline
order_0008972,MN,ND,Midwest,Midwest,same_region,zone_2,7,6.0,0.0,False,15.24,baseline
order_0008973,CA,MO,West,Midwest,cross_region,zone_3,9,9.0,0.0,False,17.71,baseline
order_0008974,CA,DE,West,South,cross_region,zone_3,9,9.0,0.0,False,7.4,baseline
order_0008975,ME,FL,Northeast,South,cross_region,zone_3,9,9.0,0.0,False,7.36,baseline
order_0008976,FL,NH,South,Northeast,cross_region,zone_3,9,9.0,0.0,False,8.54,baseline
order_0008977,TX,NC,South,South,same_region,zone_2,8,8.0,0.0,False,5.21,baseline
order_0008978,NE,GA,Midwest,South,cross_region,zone_3,8,7.0,0.0,False,8.32,baseline
order_0008979,AR,NH,South,Northeast,cross_region,zone_3,9,9.0,0.0,False,16.69,baseline
order_0008980,DC,OR,South,West,cross_region,zone_3,9,,,False,8.19,baseline
order_0008981,CA,DC,West,South,cross_region,zone_3,9,8.0,0.0,False,19.32,baseline
order_0008982,OK,MI,South,Midwest,cross_region,zone_3,9,,,False,8.42,baseline
order_0008983,WA,KY,West,South,cross_region,zone_3,9,8.0,0.0,False,7.77,baseline
order_0008984,OR,TX,West,South,cross_region,zone_3,9,9.0,0.0,False,7.32,baseline
order_0008985,NJ,NY,Northeast,Northeast,same_region,zone_2,6,6.0,0.0,False,18.48,baseline
order_0008986,NJ,AZ,Northeast,West,cross_region,zone_3,8,8.0,0.0,False,14.77,baseline
order_0008987,WA,VT,West,Northeast,cross_region,zone_3,9,9.0,0.0,False,24.0,baseline
order_0008988,OH,MI,Midwest,Midwest,same_region,zone_2,7,8.0,1.0,True,12.54,baseline
order_0008989,NY,HI,Northeast,West,remote,zone_4,12,11.0,0.0,False,41.64,baseline
order_0008990,NE,OR,Midwest,West,cross_region,zone_3,9,9.0,0.0,False,8.79,baseline
order_0008991,TX,OH,South,Midwest,cross_region,zone_3,9,10.0,1.0,True,15.88,baseline
order_0008992,TX,MI,South,Midwest,cross_region,zone_3,9,9.0,0.0,False,7.77,baseline
order_0008993,TX,TX,South,South,same_state,zone_1,5,5.0,0.0,False,4.06,baseline
order_0008994,GA,CA,South,West,cross_region,zone_3,9,9.0,0.0,False,10.07,baseline
order_0008995,WI,NY,Midwest,Northeast,cross_region,zone_3,9,8.0,0.0,False,8.46,baseline
order_0008996,TX,UT,South,West,cross_region,zone_3,9,9.0,0.0,False,18.92,baseline
order_0008997,NY,GA,Northeast,South,cross_region,zone_3,9,9.0,0.0,False,26.79,baseline
order_0008998,NJ,NV,Northeast,West,cross_region,zone_3,9,,,False,24.06,baseline
order_0008999,FL,FL,South,South,same_state,zone_1,5,5.0,0.0,False,3.86,baseline
order_0009000,FL,FL,South,South,same_state,zone_1,5,8.0,3.0,True,4.21,baseline
order_0009001,PA,PA,Northeast,Northeast,same_state,zone_1,5,5.0,0.0,False,8.51,baseline
order_0009002,TX,IA,South,Midwest,cross_region,zone_3,9,9.0,0.0,False,28.68,baseline
order_0009003,FL,MO,South,Midwest,cross_region,zone_3,9,9.0,0.0,False,16.14,baseline
order_0009004,TX,FL,South,South,same_region,zone_2,7,7.0,0.0,False,11.15,baseline
order_0009005,NY,TX,Northeast,South,cross_region,zone_3,9,9.0,0.0,False,25.09,baseline
order_0009006,HI,NY,West,Northeast,remote,zone_4,12,12.0,0.0,False,25.57,baseline
order_0009007,TX,NH,South,Northeast,cross_region,zone_3,9,9.0,0.0,False,16.61,baseline
order_0009008,FL,IA,South,Midwest,cross_region,zone_3,9,,,False,8.69,baseline
order_0009009,FL,PA,South,Northeast,cross_region,zone_3,9,8.0,0.0,False,35.41,baseline
order_0009010,FL,CA,South,West,cross_region,zone_3,9,8.0,0.0,False,26.04,baseline
order_0009011,IL,TX,Midwest,South,cross_region,zone_3,8,8.0,0.0,False,7.87,baseline
order_0009012,IL,WY,Midwest,West,cross_region,zone_3,9,9.0,0.0,False,10.23,baseline
order_0009013,IL,ID,Midwest,West,cross_region,zone_3,8,8.0,0.0,False,8.34,baseline
order_0009014,IL,CA,Midwest,West,cross_region,zone_3,9,8.0,0.0,False,8.08,baseline
order_0009015,TX,FL,South,South,same_region,zone_2,7,7.0,0.0,False,8.11,baseline
order_0009016,PA,UT,Northeast,West,cross_region,zone_3,9,8.0,0.0,False,15.58,baseline
order_0009017,NJ,VT,Northeast,Northeast,same_region,zone_2,7,7.0,0.0,False,12.0,baseline
order_0009018,AL,CA,South,West,cross_region,zone_3,9,,,False,17.4,baseline
order_0009019,TX,NY,South,Northeast,cross_region,zone_3,9,9.0,0.0,False,31.75,baseline
order_0009020,FL,NC,South,South,same_region,zone_2,7,7.0,0.0,False,4.89,baseline
order_0009021,AR,CT,South,Northeast,cross_region,zone_3,10,15.0,5.0,True,13.91,baseline
order_0009022,MA,MI,Northeast,Midwest,cross_region,zone_3,9,8.0,0.0,False,16.9,baseline
order_0009023,MN,TX,Midwest,South,cross_region,zone_3,9,14.0,5.0,True,7.71,baseline
order_0009024,WA,GA,West,South,cross_region,zone_3,9,9.0,0.0,False,8.0,baseline
order_0009025,WV,CA,South,West,cross_region,zone_3,10,11.0,1.0,True,8.64,baseline
order_0009026,TX,NM,South,West,cross_region,zone_3,9,8.0,0.0,False,8.57,baseline
order_0009027,HI,IL,West,Midwest,remote,zone_4,11,11.0,0.0,False,40.96,baseline
order_0009028,FL,MT,South,West,cross_region,zone_3,9,8.0,0.0,False,7.34,baseline
order_0009029,OK,IA,South,Midwest,cross_region,zone_3,9,11.0,2.0,True,9.93,baseline
order_0009030,HI,AR,West,South,remote,zone_4,11,11.0,0.0,False,11.79,baseline
order_0009031,FL,FL,South,South,same_state,zone_1,6,6.0,0.0,False,9.21,baseline
order_0009032,ND,NY,Midwest,Northeast,cross_region,zone_3,9,8.0,0.0,False,28.08,baseline
order_0009033,CA,FL,West,South,cross_region,zone_3,9,9.0,0.0,False,8.74,baseline
order_0009034,RI,IL,Northeast,Midwest,cross_region,zone_3,9,9.0,0.0,False,15.45,baseline
order_0009035,WI,TX,Midwest,South,cross_region,zone_3,9,11.0,2.0,True,8.39,baseline
order_0009036,NJ,WA,Northeast,West,cross_region,zone_3,9,,,False,10.66,baseline
order_0009037,NY,FL,Northeast,South,cross_region,zone_3,9,14.0,5.0,True,7.71,baseline
order_0009038,TX,OK,South,South,same_region,zone_2,7,7.0,0.0,False,6.42,baseline
order_0009039,OH,AR,Midwest,South,cross_region,zone_3,10,14.0,4.0,True,13.81,baseline
order_0009040,CA,TX,West,South,cross_region,zone_3,9,8.0,0.0,False,9.19,baseline
order_0009041,OH,NY,Midwest,Northeast,cross_region,zone_3,9,8.0,0.0,False,17.12,baseline
order_0009042,FL,GA,South,South,same_region,zone_2,8,8.0,0.0,False,6.27,baseline
order_0009043,NY,IN,Northeast,Midwest,cross_region,zone_3,9,9.0,0.0,False,7.64,baseline
order_0009044,CA,OR,West,West,same_region,zone_2,7,7.0,0.0,False,19.97,baseline
order_0009045,NH,TX,Northeast,South,cross_region,zone_3,9,9.0,0.0,False,7.94,baseline
order_0009046,AZ,NY,West,Northeast,cross_region,zone_3,8,8.0,0.0,False,7.65,baseline
order_0009047,IL,FL,Midwest,South,cross_region,zone_3,9,9.0,0.0,False,16.77,baseline
order_0009048,IA,CA,Midwest,West,cross_region,zone_3,9,9.0,0.0,False,8.0,baseline
order_0009049,NY,NY,Northeast,Northeast,same_state,zone_1,4,3.0,0.0,False,4.78,baseline
order_0009050,GA,NC,South,South,same_region,zone_2,7,7.0,0.0,False,26.42,baseline
order_0009051,FL,GA,South,South,same_region,zone_2,7,7.0,0.0,False,23.94,baseline
order_0009052,MI,IL,Midwest,Midwest,same_region,zone_2,7,7.0,0.0,False,5.05,baseline
order_0009053,CA,MI,West,Midwest,cross_region,zone_3,10,10.0,0.0,False,9.23,baseline
order_0009054,TX,CA,South,West,cross_region,zone_3,9,9.0,0.0,False,9.42,baseline
order_0009055,TX,IN,South,Midwest,cross_region,zone_3,9,8.0,0.0,False,16.35,baseline
order_0009056,NJ,NY,Northeast,Northeast,same_region,zone_2,8,8.0,0.0,False,6.26,baseline
order_0009057,CA,CA,West,West,same_state,zone_1,5,5.0,0.0,False,4.36,baseline
order_0009058,FL,PA,South,Northeast,cross_region,zone_3,9,9.0,0.0,False,14.91,baseline
order_0009059,OH,GA,Midwest,South,cross_region,zone_3,9,8.0,0.0,False,7.49,baseline
order_0009060,CA,NC,West,South,cross_region,zone_3,10,9.0,0.0,False,16.48,baseline
order_0009061,TX,OR,South,West,cross_region,zone_3,9,9.0,0.0,False,8.37,baseline
order_0009062,WI,NC,Midwest,South,cross_region,zone_3,9,9.0,0.0,False,10.37,baseline
order_0009063,WA,IA,West,Midwest,cross_region,zone_3,9,8.0,0.0,False,8.42,baseline
order_0009064,CA,KS,West,Midwest,cross_region,zone_3,9,8.0,0.0,False,23.15,baseline
order_0009065,CA,CA,West,West,same_state,zone_1,6,6.0,0.0,False,4.05,baseline
order_0009066,MN,GA,Midwest,South,cross_region,zone_3,9,14.0,5.0,True,30.3,baseline
order_0009067,PA,IL,Northeast,Midwest,cross_region,zone_3,10,10.0,0.0,False,8.36,baseline
order_0009068,TN,CT,South,Northeast,cross_region,zone_3,9,9.0,0.0,False,8.13,baseline
order_0009069,CA,NY,West,Northeast,cross_region,zone_3,9,9.0,0.0,False,7.88,baseline
order_0009070,FL,MD,South,South,same_region,zone_2,7,7.0,0.0,False,8.24,baseline
order_0009071,OR,FL,West,South,cross_region,zone_3,9,8.0,0.0,False,9.24,baseline
order_0009072,OR,AZ,West,West,same_region,zone_2,7,6.0,0.0,False,7.74,baseline
order_0009073,PA,ME,Northeast,Northeast,same_region,zone_2,7,7.0,0.0,False,10.55,baseline
order_0009074,OR,CA,West,West,same_region,zone_2,7,7.0,0.0,False,4.72,baseline
order_0009075,WV,WI,South,Midwest,cross_region,zone_3,10,11.0,1.0,True,37.88,baseline
order_0009076,MS,CA,South,West,cross_region,zone_3,8,8.0,0.0,False,9.16,baseline
order_0009077,NY,LA,Northeast,South,cross_region,zone_3,8,8.0,0.0,False,8.69,baseline
order_0009078,OH,CA,Midwest,West,cross_region,zone_3,9,11.0,2.0,True,7.77,baseline
order_0009079,LA,MI,South,Midwest,cross_region,zone_3,8,7.0,0.0,False,25.52,baseline
order_0009080,GA,OH,South,Midwest,cross_region,zone_3,9,12.0,3.0,True,22.6,baseline
order_0009081,NJ,TX,Northeast,South,cross_region,zone_3,9,8.0,0.0,False,8.54,baseline
order_0009082,FL,AL,South,South,same_region,zone_2,7,7.0,0.0,False,5.72,baseline
order_0009083,HI,NY,West,Northeast,remote,zone_4,11,11.0,0.0,False,18.44,baseline
order_0009084,NY,TX,Northeast,South,cross_region,zone_3,9,9.0,0.0,False,33.66,baseline
order_0009085,IL,MI,Midwest,Midwest,same_region,zone_2,7,7.0,0.0,False,8.66,baseline
