order_id,order_item_id,seller_product_id,product_id,seller_id,item_price_usd,shipping_cost_usd,item_total_usd,scenario_name
order_0008365,2,seller_product_0000423,product_000233,seller_000267,34.39,7.88,42.27,baseline
order_0008366,1,seller_product_0012947,product_007421,seller_000550,51.45,8.84,60.29,baseline
order_0008366,2,seller_product_0010944,product_006289,seller_000550,27.08,8.16,35.24,baseline
order_0008366,3,seller_product_0002418,product_001409,seller_000550,74.07,14.06,88.13,baseline
order_0008367,1,seller_product_0003570,product_002043,seller_000001,60.93,5.78,66.71,baseline
order_0008368,1,seller_product_0013348,product_007650,seller_000514,120.23,8.69,128.92,baseline
order_0008369,1,seller_product_0003301,product_001893,seller_000594,45.87,8.71,54.58,baseline
order_0008369,2,seller_product_0010847,product_006236,seller_000594,24.14,7.75,31.89,baseline
order_0008370,1,seller_product_0002789,product_001616,seller_000194,12.21,5.22,17.43,baseline
order_0008370,2,seller_product_0002789,product_001616,seller_000194,12.09,5.5,17.59,baseline
order_0008371,1,seller_product_0005614,product_003223,seller_000550,163.4,14.01,177.41,baseline
order_0008372,1,seller_product_0004138,product_002364,seller_000906,18.44,5.26,23.7,baseline
order_0008372,2,seller_product_0008191,product_004699,seller_000906,80.87,6.04,86.91,baseline
order_0008373,1,seller_product_0003355,product_001920,seller_000756,88.31,8.62,96.93,baseline
order_0008374,1,seller_product_0004297,product_002459,seller_000864,71.98,13.32,85.3,baseline
order_0008375,1,seller_product_0008976,product_005162,seller_000256,21.91,8.62,30.53,baseline
order_0008376,1,seller_product_0004208,product_002408,seller_000269,49.19,8.96,58.15,baseline
order_0008377,1,seller_product_0013289,product_007621,seller_000890,17.57,7.52,25.09,baseline
order_0008378,1,seller_product_0009189,product_005285,seller_000336,75.14,7.82,82.96,baseline
order_0008378,2,seller_product_0013335,product_007645,seller_000336,71.55,7.97,79.52,baseline
order_0008379,1,seller_product_0012463,product_007159,seller_000878,83.42,6.08,89.5,baseline
order_0008379,2,seller_product_0012463,product_007159,seller_000878,88.6,5.53,94.13,baseline
order_0008380,1,seller_product_0003114,product_001793,seller_001078,41.06,7.75,48.81,baseline
order_0008380,2,seller_product_0005015,product_002865,seller_001078,79.3,7.46,86.76,baseline
order_0008380,3,seller_product_0003114,product_001793,seller_001078,40.95,7.05,48.0,baseline
order_0008380,4,seller_product_0006387,product_003662,seller_001078,56.08,9.64,65.72,baseline
order_0008381,1,seller_product_0013228,product_007586,seller_000693,70.27,9.68,79.95,baseline
order_0008381,2,seller_product_0002213,product_001285,seller_000693,224.88,7.22,232.1,baseline
order_0008381,3,seller_product_0012077,product_006938,seller_000693,63.08,9.57,72.65,baseline
order_0008382,1,seller_product_0003087,product_001781,seller_000255,60.42,10.28,70.7,baseline
order_0008382,2,seller_product_0000025,product_000015,seller_000255,502.77,11.93,514.7,baseline
order_0008382,3,seller_product_0002992,product_001726,seller_000255,47.32,7.76,55.08,baseline
order_0008383,1,seller_product_0013579,product_007785,seller_000486,13.19,6.07,19.26,baseline
order_0008384,1,seller_product_0001999,product_001161,seller_001183,28.0,8.44,36.44,baseline
order_0008384,2,seller_product_0005672,product_003253,seller_001183,23.82,7.5,31.32,baseline
order_0008385,1,seller_product_0008678,product_004973,seller_000269,17.73,9.17,26.9,baseline
order_0008386,1,seller_product_0003865,product_002211,seller_000975,34.25,7.14,41.39,baseline
order_0008387,1,seller_product_0001495,product_000866,seller_000455,210.89,9.31,220.2,baseline
order_0008388,1,seller_product_0003211,product_001846,seller_000906,23.74,8.96,32.7,baseline
order_0008389,1,seller_product_0006338,product_003635,seller_000864,56.48,12.89,69.37,baseline
order_0008390,1,seller_product_0006502,product_003732,seller_001186,274.0,5.79,279.79,baseline
order_0008391,1,seller_product_0013474,product_007723,seller_000112,86.35,7.37,93.72,baseline
order_0008391,2,seller_product_0003061,product_001766,seller_000112,107.07,8.31,115.38,baseline
order_0008391,3,seller_product_0008582,product_004913,seller_000112,61.55,9.15,70.7,baseline
order_0008391,4,seller_product_0013751,product_007885,seller_000112,336.18,11.73,347.91,baseline
order_0008391,5,seller_product_0008892,product_005108,seller_000112,34.35,8.05,42.4,baseline
order_0008392,1,seller_product_0007903,product_004528,seller_001128,106.7,9.13,115.83,baseline
order_0008392,2,seller_product_0010784,product_006201,seller_001128,83.82,9.61,93.43,baseline
order_0008392,3,seller_product_0009445,product_005430,seller_001128,27.23,8.44,35.67,baseline
order_0008393,1,seller_product_0006424,product_003685,seller_000864,70.3,5.0,75.3,baseline
order_0008393,2,seller_product_0006047,product_003462,seller_000864,57.5,6.29,63.79,baseline
order_0008394,1,seller_product_0010628,product_006110,seller_000431,76.97,8.24,85.21,baseline
order_0008394,2,seller_product_0003676,product_002102,seller_000431,60.56,9.17,69.73,baseline
order_0008395,1,seller_product_0012775,product_007335,seller_000362,41.45,7.59,49.04,baseline
order_0008395,2,seller_product_0006917,product_003971,seller_000362,31.89,7.74,39.63,baseline
order_0008395,3,seller_product_0006917,product_003971,seller_000362,27.03,7.58,34.61,baseline
order_0008396,1,seller_product_0003277,product_001883,seller_000994,284.93,16.82,301.75,baseline
order_0008397,1,seller_product_0012188,product_006996,seller_000929,154.81,5.31,160.12,baseline
order_0008397,2,seller_product_0004904,product_002798,seller_000929,46.65,6.5,53.15,baseline
order_0008398,1,seller_product_0013774,product_007898,seller_000520,48.51,7.3,55.81,baseline
order_0008398,2,seller_product_0012505,product_007188,seller_000520,188.12,12.21,200.33,baseline
order_0008399,1,seller_product_0000572,product_000315,seller_000550,37.54,5.43,42.97,baseline
order_0008400,1,seller_product_0010610,product_006097,seller_000161,62.38,8.19,70.57,baseline
order_0008400,2,seller_product_0009754,product_005601,seller_000161,27.57,10.23,37.8,baseline
order_0008401,1,seller_product_0012945,product_007420,seller_000828,99.46,8.6,108.06,baseline
order_0008401,2,seller_product_0012945,product_007420,seller_000828,109.8,8.26,118.06,baseline
order_0008402,1,seller_product_0008712,product_004992,seller_000139,75.78,8.48,84.26,baseline
order_0008403,1,seller_product_0003066,product_001769,seller_000941,47.46,5.51,52.97,baseline
order_0008403,2,seller_product_0001975,product_001149,seller_000941,78.94,12.96,91.9,baseline
order_0008404,1,seller_product_0004372,product_002498,seller_000964,68.97,11.98,80.95,baseline
order_0008404,2,seller_product_0004702,product_002685,seller_000964,141.49,8.6,150.09,baseline
order_0008405,1,seller_product_0006415,product_003680,seller_000761,32.7,9.15,41.85,baseline
order_0008406,1,seller_product_0003535,product_002022,seller_000729,91.79,7.3,99.09,baseline
order_0008407,1,seller_product_0005813,product_003321,seller_000343,27.52,9.44,36.96,baseline
order_0008407,2,seller_product_0007253,product_004166,seller_000343,86.77,8.64,95.41,baseline
order_0008408,1,seller_product_0013202,product_007569,seller_001188,119.58,12.59,132.17,baseline
order_0008408,2,seller_product_0004393,product_002507,seller_001188,41.62,13.66,55.28,baseline
order_0008408,3,seller_product_0008399,product_004807,seller_001188,150.75,11.85,162.6,baseline
order_0008408,4,seller_product_0007221,product_004146,seller_001188,59.37,14.71,74.08,baseline
order_0008409,1,seller_product_0004443,product_002536,seller_000255,38.23,9.03,47.26,baseline
order_0008409,2,seller_product_0004105,product_002346,seller_000255,79.88,10.16,90.04,baseline
order_0008410,1,seller_product_0007150,product_004100,seller_000693,46.54,9.09,55.63,baseline
order_0008410,2,seller_product_0004436,product_002532,seller_000693,46.79,8.73,55.52,baseline
order_0008411,1,seller_product_0003134,product_001806,seller_000436,68.74,10.27,79.01,baseline
order_0008411,2,seller_product_0000252,product_000141,seller_000436,45.62,9.05,54.67,baseline
order_0008412,1,seller_product_0004894,product_002790,seller_000350,61.54,9.02,70.56,baseline
order_0008413,1,seller_product_0007877,product_004513,seller_000550,123.89,6.8,130.69,baseline
order_0008414,1,seller_product_0007928,product_004541,seller_000545,72.12,7.51,79.63,baseline
order_0008415,1,seller_product_0012032,product_006918,seller_000796,81.81,10.1,91.91,baseline
order_0008415,2,seller_product_0010918,product_006277,seller_000796,16.46,7.81,24.27,baseline
order_0008415,3,seller_product_0009539,product_005482,seller_000796,46.93,8.15,55.08,baseline
order_0008415,4,seller_product_0011027,product_006342,seller_000796,47.93,7.99,55.92,baseline
order_0008415,5,seller_product_0012152,product_006977,seller_000796,33.55,8.26,41.81,baseline
order_0008416,1,seller_product_0008681,product_004974,seller_000618,54.91,6.05,60.96,baseline
order_0008416,2,seller_product_0005619,product_003225,seller_000618,117.74,6.95,124.69,baseline
order_0008416,3,seller_product_0008681,product_004974,seller_000618,66.95,6.2,73.15,baseline
order_0008417,1,seller_product_0004152,product_002374,seller_000446,62.24,8.21,70.45,baseline
order_0008417,2,seller_product_0003005,product_001734,seller_000446,182.39,7.93,190.32,baseline
order_0008418,1,seller_product_0012477,product_007169,seller_000864,38.12,15.82,53.94,baseline
order_0008418,2,seller_product_0012984,product_007442,seller_000864,119.64,13.29,132.93,baseline
order_0008419,1,seller_product_0010087,product_005789,seller_000559,63.03,7.71,70.74,baseline
order_0008419,2,seller_product_0003747,product_002144,seller_000559,34.39,8.79,43.18,baseline
order_0008420,1,seller_product_0004032,product_002302,seller_000430,159.68,7.98,167.66,baseline
order_0008420,2,seller_product_0002517,product_001471,seller_000430,169.67,8.23,177.9,baseline
order_0008421,1,seller_product_0012227,product_007024,seller_000330,71.92,12.44,84.36,baseline
order_0008422,1,seller_product_0003945,product_002254,seller_001023,46.53,7.75,54.28,baseline
order_0008423,1,seller_product_0008784,product_005036,seller_000858,16.22,8.43,24.65,baseline
order_0008424,1,seller_product_0008158,product_004679,seller_000406,207.57,9.89,217.46,baseline
order_0008425,1,seller_product_0003312,product_001899,seller_000751,30.36,9.37,39.73,baseline
order_0008425,2,seller_product_0003689,product_002109,seller_000751,98.39,8.83,107.22,baseline
order_0008426,1,seller_product_0009622,product_005530,seller_000724,17.61,6.3,23.91,baseline
order_0008426,2,seller_product_0009622,product_005530,seller_000724,13.9,5.89,19.79,baseline
order_0008426,3,seller_product_0002077,product_001203,seller_000724,40.85,7.68,48.53,baseline
order_0008426,4,seller_product_0001987,product_001155,seller_000724,18.56,6.02,24.58,baseline
order_0008426,5,seller_product_0002073,product_001202,seller_000724,32.89,5.89,38.78,baseline
order_0008427,1,seller_product_0009855,product_005662,seller_000677,112.24,8.06,120.3,baseline
order_0008428,1,seller_product_0005286,product_003034,seller_001068,68.21,9.24,77.45,baseline
order_0008428,2,seller_product_0011948,product_006873,seller_001068,38.16,10.54,48.7,baseline
order_0008428,3,seller_product_0005683,product_003261,seller_001068,91.82,7.85,99.67,baseline
order_0008428,4,seller_product_0004768,product_002725,seller_001068,221.55,7.89,229.44,baseline
order_0008429,1,seller_product_0013401,product_007683,seller_000473,73.87,9.35,83.22,baseline
order_0008430,1,seller_product_0013878,product_007956,seller_001046,32.83,9.42,42.25,baseline
order_0008430,2,seller_product_0013586,product_007789,seller_001046,13.21,8.23,21.44,baseline
order_0008431,1,seller_product_0007425,product_004259,seller_000897,31.91,5.81,37.72,baseline
order_0008431,2,seller_product_0008073,product_004628,seller_000897,17.81,5.0,22.81,baseline
order_0008431,3,seller_product_0008073,product_004628,seller_000897,19.01,5.6,24.61,baseline
order_0008432,1,seller_product_0008523,product_004881,seller_001083,128.66,9.54,138.2,baseline
order_0008433,1,seller_product_0008750,product_005017,seller_000255,12.4,5.41,17.81,baseline
order_0008433,2,seller_product_0010153,product_005828,seller_000255,23.47,7.76,31.23,baseline
order_0008434,1,seller_product_0007823,product_004481,seller_000774,18.15,8.77,26.92,baseline
order_0008435,1,seller_product_0008093,product_004637,seller_000906,60.24,8.89,69.13,baseline
order_0008436,1,seller_product_0000158,product_000091,seller_000800,16.91,5.34,22.25,baseline
order_0008437,1,seller_product_0000827,product_000468,seller_000406,26.06,8.33,34.39,baseline
order_0008437,2,seller_product_0007946,product_004549,seller_000406,93.56,7.23,100.79,baseline
order_0008438,1,seller_product_0000194,product_000108,seller_001094,60.22,6.11,66.33,baseline
order_0008439,1,seller_product_0007692,product_004412,seller_001097,80.56,8.45,89.01,baseline
order_0008440,1,seller_product_0012895,product_007395,seller_000964,37.0,7.83,44.83,baseline
order_0008441,1,seller_product_0007478,product_004290,seller_000575,82.27,7.96,90.23,baseline
order_0008441,2,seller_product_0004424,product_002524,seller_000575,92.24,8.59,100.83,baseline
order_0008442,1,seller_product_0008920,product_005125,seller_000104,42.84,7.52,50.36,baseline
order_0008443,1,seller_product_0006917,product_003971,seller_000362,33.92,7.76,41.68,baseline
order_0008443,2,seller_product_0006917,product_003971,seller_000362,38.72,8.22,46.94,baseline
order_0008444,1,seller_product_0002627,product_001524,seller_000046,42.65,5.52,48.17,baseline
order_0008445,1,seller_product_0013769,product_007896,seller_000397,33.51,9.22,42.73,baseline
order_0008446,1,seller_product_0001000,product_000582,seller_000429,110.5,8.99,119.49,baseline
order_0008446,2,seller_product_0007400,product_004244,seller_000429,140.52,8.79,149.31,baseline
order_0008447,1,seller_product_0004061,product_002322,seller_001090,120.25,9.55,129.8,baseline
order_0008447,2,seller_product_0002330,product_001354,seller_001090,94.37,10.86,105.23,baseline
order_0008447,3,seller_product_0009155,product_005266,seller_001090,56.31,8.92,65.23,baseline
order_0008448,1,seller_product_0009729,product_005590,seller_000980,54.03,8.84,62.87,baseline
order_0008449,1,seller_product_0012554,product_007215,seller_000913,157.34,7.72,165.06,baseline
order_0008450,1,seller_product_0001158,product_000669,seller_000205,68.35,7.42,75.77,baseline
order_0008451,1,seller_product_0010376,product_005958,seller_000069,85.15,8.27,93.42,baseline
order_0008452,1,seller_product_0013740,product_007877,seller_001121,144.97,16.95,161.92,baseline
order_0008452,2,seller_product_0013740,product_007877,seller_001121,141.41,18.01,159.42,baseline
order_0008453,1,seller_product_0007606,product_004364,seller_000246,131.91,5.45,137.36,baseline
order_0008453,2,seller_product_0003016,product_001743,seller_000246,272.84,6.0,278.84,baseline
order_0008454,1,seller_product_0001784,product_001028,seller_000344,59.61,5.33,64.94,baseline
order_0008454,2,seller_product_0008101,product_004641,seller_000344,131.89,6.77,138.66,baseline
order_0008454,3,seller_product_0012075,product_006937,seller_000344,81.04,5.62,86.66,baseline
order_0008454,4,seller_product_0012075,product_006937,seller_000344,106.05,5.82,111.87,baseline
order_0008454,5,seller_product_0003660,product_002089,seller_000344,297.93,13.72,311.65,baseline
order_0008455,1,seller_product_0007054,product_004059,seller_000255,41.35,8.55,49.9,baseline
order_0008455,2,seller_product_0010421,product_005985,seller_000255,105.99,8.27,114.26,baseline
order_0008456,1,seller_product_0005847,product_003341,seller_000600,68.81,9.31,78.12,baseline
order_0008456,2,seller_product_0007021,product_004040,seller_000600,135.45,8.11,143.56,baseline
order_0008457,1,seller_product_0004242,product_002429,seller_000775,44.1,8.49,52.59,baseline
order_0008458,1,seller_product_0008724,product_005000,seller_000241,82.71,8.75,91.46,baseline
order_0008459,1,seller_product_0006558,product_003763,seller_000590,63.28,10.9,74.18,baseline
order_0008459,2,seller_product_0011327,product_006509,seller_000590,207.23,18.97,226.2,baseline
order_0008459,3,seller_product_0006558,product_003763,seller_000590,53.4,9.49,62.89,baseline
order_0008459,4,seller_product_0008611,product_004932,seller_000590,33.46,8.61,42.07,baseline
order_0008459,5,seller_product_0008698,product_004982,seller_000590,24.5,9.04,33.54,baseline
order_0008460,1,seller_product_0000744,product_000419,seller_000330,209.93,7.49,217.42,baseline
order_0008461,1,seller_product_0004980,product_002847,seller_000117,132.09,10.93,143.02,baseline
order_0008462,1,seller_product_0001202,product_000690,seller_000168,33.18,6.71,39.89,baseline
order_0008463,1,seller_product_0010382,product_005959,seller_001046,45.66,10.43,56.09,baseline
order_0008464,1,seller_product_0010656,product_006123,seller_000729,111.93,5.81,117.74,baseline
order_0008464,2,seller_product_0006675,product_003834,seller_000729,42.91,6.78,49.69,baseline
order_0008465,1,seller_product_0011411,product_006556,seller_000864,120.97,13.07,134.04,baseline
order_0008466,1,seller_product_0009002,product_005177,seller_000168,15.08,4.78,19.86,baseline
order_0008466,2,seller_product_0011865,product_006819,seller_000168,223.99,7.66,231.65,baseline
order_0008467,1,seller_product_0010266,product_005900,seller_000093,35.71,7.74,43.45,baseline
order_0008468,1,seller_product_0002580,product_001500,seller_001190,19.53,8.49,28.02,baseline
order_0008469,1,seller_product_0001282,product_000743,seller_001042,47.57,13.16,60.73,baseline
order_0008470,1,seller_product_0009229,product_005303,seller_000467,178.61,13.42,192.03,baseline
order_0008470,2,seller_product_0012462,product_007159,seller_000467,109.86,8.53,118.39,baseline
order_0008470,3,seller_product_0004809,product_002747,seller_000467,87.25,8.0,95.25,baseline
order_0008470,4,seller_product_0005239,product_002999,seller_000467,281.05,7.43,288.48,baseline
order_0008470,5,seller_product_0010629,product_006110,seller_000467,70.0,8.76,78.76,baseline
order_0008471,1,seller_product_0006048,product_003462,seller_001074,47.9,5.94,53.84,baseline
order_0008472,1,seller_product_0013521,product_007749,seller_000573,64.02,7.88,71.9,baseline
order_0008472,2,seller_product_0001582,product_000916,seller_000573,54.64,7.97,62.61,baseline
order_0008472,3,seller_product_0000313,product_000170,seller_000573,138.43,8.98,147.41,baseline
order_0008472,4,seller_product_0003864,product_002211,seller_000573,39.74,8.3,48.04,baseline
order_0008472,5,seller_product_0007106,product_004082,seller_000573,30.51,7.72,38.23,baseline
order_0008473,1,seller_product_0006097,product_003485,seller_000754,63.58,15.43,79.01,baseline
order_0008474,1,seller_product_0010598,product_006089,seller_000446,137.06,9.21,146.27,baseline
order_0008475,1,seller_product_0006162,product_003523,seller_000438,100.5,8.15,108.65,baseline
order_0008475,2,seller_product_0003837,product_002196,seller_000438,64.91,8.15,73.06,baseline
order_0008475,3,seller_product_0007965,product_004560,seller_000438,58.14,8.38,66.52,baseline
order_0008475,4,seller_product_0003979,product_002273,seller_000438,428.02,8.87,436.89,baseline
order_0008476,1,seller_product_0001271,product_000734,seller_000922,100.47,8.88,109.35,baseline
order_0008477,1,seller_product_0012333,product_007084,seller_000099,49.33,7.95,57.28,baseline
order_0008477,2,seller_product_0012333,product_007084,seller_000099,58.66,7.63,66.29,baseline
order_0008477,3,seller_product_0001503,product_000871,seller_000099,73.26,8.04,81.3,baseline
order_0008477,4,seller_product_0000644,product_000356,seller_000099,32.72,7.62,40.34,baseline
order_0008478,1,seller_product_0009207,product_005292,seller_001081,81.55,11.15,92.7,baseline
order_0008479,1,seller_product_0009054,product_005208,seller_000906,110.42,10.29,120.71,baseline
order_0008480,1,seller_product_0004810,product_002748,seller_000177,35.52,8.48,44.0,baseline
order_0008481,1,seller_product_0000586,product_000323,seller_000284,68.03,7.64,75.67,baseline
order_0008482,1,seller_product_0003501,product_002001,seller_000223,33.53,8.57,42.1,baseline
order_0008483,1,seller_product_0009134,product_005255,seller_000052,59.76,8.05,67.81,baseline
order_0008484,1,seller_product_0001055,product_000617,seller_000316,78.49,10.77,89.26,baseline
order_0008485,1,seller_product_0004216,product_002412,seller_000878,68.14,6.32,74.46,baseline
order_0008485,2,seller_product_0009092,product_005231,seller_000878,62.93,4.85,67.78,baseline
order_0008485,3,seller_product_0006991,product_004019,seller_000878,140.51,5.26,145.77,baseline
order_0008485,4,seller_product_0007045,product_004054,seller_000878,97.84,5.6,103.44,baseline
order_0008485,5,seller_product_0000141,product_000082,seller_000878,27.21,6.05,33.26,baseline
order_0008486,1,seller_product_0013839,product_007936,seller_000914,14.66,8.85,23.51,baseline
order_0008486,2,seller_product_0013839,product_007936,seller_000914,16.88,8.37,25.25,baseline
order_0008486,3,seller_product_0011274,product_006478,seller_000914,435.1,9.0,444.1,baseline
order_0008486,4,seller_product_0013090,product_007501,seller_000914,52.05,8.66,60.71,baseline
order_0008486,5,seller_product_0010112,product_005807,seller_000914,31.93,9.88,41.81,baseline
order_0008487,1,seller_product_0008278,product_004744,seller_000768,31.32,7.92,39.24,baseline
order_0008487,2,seller_product_0004053,product_002316,seller_000768,58.1,7.46,65.56,baseline
order_0008487,3,seller_product_0005932,product_003388,seller_000768,16.86,7.93,24.79,baseline
order_0008488,1,seller_product_0006980,product_004014,seller_000269,119.56,7.68,127.24,baseline
order_0008488,2,seller_product_0006930,product_003981,seller_000269,24.66,8.36,33.02,baseline
order_0008488,3,seller_product_0005792,product_003310,seller_000269,76.34,14.59,90.93,baseline
order_0008489,1,seller_product_0001070,product_000626,seller_000864,280.0,13.74,293.74,baseline
order_0008490,1,seller_product_0005887,product_003363,seller_001032,70.55,6.84,77.39,baseline
order_0008491,1,seller_product_0000040,product_000025,seller_000511,40.05,8.1,48.15,baseline
order_0008492,1,seller_product_0004133,product_002361,seller_000512,85.62,12.72,98.34,baseline
order_0008493,1,seller_product_0005532,product_003181,seller_000864,94.01,12.65,106.66,baseline
order_0008494,1,seller_product_0000239,product_000132,seller_000049,111.08,11.39,122.47,baseline
order_0008495,1,seller_product_0008839,product_005071,seller_000271,38.74,8.03,46.77,baseline
order_0008495,2,seller_product_0006016,product_003443,seller_000271,87.79,7.52,95.31,baseline
order_0008496,1,seller_product_0008088,product_004636,seller_000046,38.99,5.34,44.33,baseline
order_0008497,1,seller_product_0004270,product_002442,seller_000219,19.63,5.8,25.43,baseline
order_0008497,2,seller_product_0011490,product_006596,seller_000219,24.92,6.33,31.25,baseline
order_0008497,3,seller_product_0004270,product_002442,seller_000219,22.13,6.12,28.25,baseline
order_0008498,1,seller_product_0000247,product_000139,seller_000163,107.69,6.05,113.74,baseline
order_0008498,2,seller_product_0007047,product_004055,seller_000163,69.0,6.94,75.94,baseline
order_0008499,1,seller_product_0008122,product_004656,seller_001026,72.47,10.01,82.48,baseline
order_0008499,2,seller_product_0008122,product_004656,seller_001026,86.15,10.11,96.26,baseline
order_0008499,3,seller_product_0012664,product_007274,seller_001026,113.46,9.28,122.74,baseline
order_0008500,1,seller_product_0012339,product_007088,seller_000813,39.71,5.54,45.25,baseline
order_0008500,2,seller_product_0005735,product_003282,seller_000813,77.8,5.79,83.59,baseline
order_0008500,3,seller_product_0000583,product_000320,seller_000813,14.85,5.67,20.52,baseline
order_0008501,1,seller_product_0004957,product_002831,seller_000762,110.43,8.9,119.33,baseline
order_0008501,2,seller_product_0004957,product_002831,seller_000762,111.11,8.18,119.29,baseline
order_0008502,1,seller_product_0003937,product_002250,seller_000980,28.13,5.94,34.07,baseline
order_0008503,1,seller_product_0011271,product_006477,seller_001086,65.92,9.05,74.97,baseline
order_0008503,2,seller_product_0011559,product_006638,seller_001086,198.58,8.77,207.35,baseline
order_0008503,3,seller_product_0005220,product_002987,seller_001086,77.92,8.61,86.53,baseline
order_0008504,1,seller_product_0008144,product_004672,seller_000808,88.65,10.1,98.75,baseline
order_0008505,1,seller_product_0009120,product_005248,seller_000906,65.61,9.06,74.67,baseline
order_0008505,2,seller_product_0000820,product_000465,seller_000906,56.7,8.07,64.77,baseline
order_0008505,3,seller_product_0008194,product_004701,seller_000906,238.15,7.65,245.8,baseline
order_0008506,1,seller_product_0010368,product_005954,seller_000711,298.21,9.06,307.27,baseline
order_0008507,1,seller_product_0007841,product_004491,seller_000790,27.03,7.76,34.79,baseline
order_0008508,1,seller_product_0012671,product_007279,seller_000255,112.63,12.59,125.22,baseline
order_0008508,2,seller_product_0004543,product_002590,seller_000255,30.11,8.88,38.99,baseline
order_0008509,1,seller_product_0013142,product_007536,seller_001039,129.26,8.91,138.17,baseline
order_0008510,1,seller_product_0005532,product_003181,seller_000864,92.82,4.79,97.61,baseline
order_0008510,2,seller_product_0004182,product_002393,seller_000864,183.6,7.35,190.95,baseline
order_0008510,3,seller_product_0000047,product_000028,seller_000864,60.37,5.13,65.5,baseline
order_0008510,4,seller_product_0006751,product_003878,seller_000864,45.19,5.68,50.87,baseline
order_0008511,1,seller_product_0003199,product_001840,seller_000440,50.84,8.89,59.73,baseline
order_0008511,2,seller_product_0009433,product_005423,seller_000440,57.89,12.96,70.85,baseline
order_0008511,3,seller_product_0005738,product_003283,seller_000440,83.63,9.1,92.73,baseline
order_0008511,4,seller_product_0000132,product_000077,seller_000440,87.53,9.3,96.83,baseline
order_0008512,1,seller_product_0012142,product_006971,seller_000828,51.3,10.04,61.34,baseline
order_0008512,2,seller_product_0012004,product_006901,seller_000828,204.6,10.81,215.41,baseline
order_0008513,1,seller_product_0012969,product_007433,seller_001128,78.13,9.83,87.96,baseline
order_0008513,2,seller_product_0004184,product_002393,seller_001128,226.76,9.73,236.49,baseline
order_0008514,1,seller_product_0003976,product_002272,seller_000672,43.4,5.1,48.5,baseline
order_0008515,1,seller_product_0012325,product_007079,seller_001158,65.42,14.71,80.13,baseline
order_0008516,1,seller_product_0011692,product_006716,seller_000428,56.09,8.09,64.18,baseline
order_0008516,2,seller_product_0003311,product_001899,seller_000428,49.41,8.79,58.2,baseline
order_0008516,3,seller_product_0002332,product_001356,seller_000428,81.48,8.96,90.44,baseline
order_0008517,1,seller_product_0012252,product_007040,seller_000542,15.76,5.33,21.09,baseline
order_0008518,1,seller_product_0012397,product_007116,seller_000429,90.9,9.08,99.98,baseline
order_0008518,2,seller_product_0012228,product_007025,seller_000429,17.81,9.06,26.87,baseline
order_0008518,3,seller_product_0011983,product_006890,seller_000429,11.58,8.98,20.56,baseline
order_0008519,1,seller_product_0005839,product_003336,seller_000289,30.26,5.04,35.3,baseline
order_0008520,1,seller_product_0012431,product_007137,seller_001084,88.4,10.82,99.22,baseline
order_0008520,2,seller_product_0002311,product_001345,seller_001084,84.37,9.87,94.24,baseline
order_0008521,1,seller_product_0013686,product_007848,seller_000864,35.28,6.03,41.31,baseline
order_0008522,1,seller_product_0007846,product_004495,seller_000238,77.95,7.47,85.42,baseline
order_0008523,1,seller_product_0013227,product_007586,seller_000293,72.7,10.02,82.72,baseline
order_0008523,2,seller_product_0013227,product_007586,seller_000293,68.73,10.64,79.37,baseline
order_0008524,1,seller_product_0011126,product_006392,seller_001042,28.02,8.21,36.23,baseline
order_0008525,1,seller_product_0007751,product_004443,seller_000160,37.91,7.86,45.77,baseline
order_0008526,1,seller_product_0011087,product_006372,seller_000445,308.92,8.52,317.44,baseline
order_0008526,2,seller_product_0011087,product_006372,seller_000445,347.36,8.32,355.68,baseline
order_0008527,1,seller_product_0001343,product_000782,seller_001099,27.14,7.73,34.87,baseline
order_0008527,2,seller_product_0012944,product_007419,seller_001099,38.88,8.71,47.59,baseline
order_0008527,3,seller_product_0009788,product_005620,seller_001099,43.64,8.81,52.45,baseline
order_0008528,1,seller_product_0006925,product_003976,seller_000165,358.97,5.7,364.67,baseline
order_0008528,2,seller_product_0012130,product_006964,seller_000165,56.18,7.51,63.69,baseline
order_0008529,1,seller_product_0007625,product_004375,seller_000620,193.73,10.39,204.12,baseline
order_0008530,1,seller_product_0009109,product_005242,seller_001042,309.78,9.43,319.21,baseline
order_0008531,1,seller_product_0001665,product_000964,seller_000035,150.42,8.52,158.94,baseline
order_0008531,2,seller_product_0009637,product_005540,seller_000035,63.36,8.21,71.57,baseline
order_0008532,1,seller_product_0002095,product_001212,seller_000332,19.09,8.66,27.75,baseline
order_0008533,1,seller_product_0003879,product_002220,seller_000373,37.87,8.58,46.45,baseline
order_0008534,1,seller_product_0003409,product_001947,seller_000864,308.71,13.25,321.96,baseline
order_0008534,2,seller_product_0010571,product_006071,seller_000864,158.95,14.82,173.77,baseline
order_0008535,1,seller_product_0009443,product_005428,seller_000535,20.89,5.35,26.24,baseline
order_0008535,2,seller_product_0009443,product_005428,seller_000535,17.23,5.43,22.66,baseline
order_0008536,1,seller_product_0013395,product_007679,seller_000811,67.64,8.0,75.64,baseline
order_0008536,2,seller_product_0013395,product_007679,seller_000811,77.12,7.99,85.11,baseline
order_0008536,3,seller_product_0013395,product_007679,seller_000811,73.51,9.09,82.6,baseline
order_0008537,1,seller_product_0011208,product_006439,seller_000361,115.75,8.38,124.13,baseline
